com,meanUVAJAN01APR30
94025,790.7608068
109020,751.327078
109021,742.6724339
110007,750.7322847
94026,833.5732881
94027,804.2360949
109022,721.7716881
65101,762.9339661
66012,780.7411525
66013,790.5661017
66014,786.6255051
65088,766.2325424
65089,767.6413017
64038,778.2567864
18004,649.1689627
12131,678.9894834
12132,663.1851661
12133,671.8976542
12134,671.1791797
13003,685.7079254
13004,683.5780068
13005,675.5916203
13006,676.5573966
13120,680.8036271
14043,669.2565966
14044,734.0664814
14045,711.7346441
18147,643.7477288
18148,636.5509017
19021,670.2220068
70059,767.1119186
20007,659.6903593
20008,685.6542915
19014,675.0607729
19015,651.6990915
19082,662.3343458
19083,678.5618034
13217,684.7907797
13218,686.8302102
13222,690.5044068
13223,678.0287593
13226,667.1742102
65126,760.1281627
65127,750.5538712
70063,804.0449898
70080,789.1197559
48052,693.6314644
109012,744.1492881
109013,743.4705356
71031,783.6848542
94017,773.3612746
110005,733.5484475
109002,744.5494373
109031,733.1083932
109037,715.8979525
14032,709.4441288
94041,812.5275661
110001,758.1402736
42050,717.0436068
110002,744.740762
48053,698.9979661
71018,767.9871458
94014,783.6487322
94018,795.8911729
109038,749.6730305
79068,819.4845966
103057,708.7633627
103058,693.3753763
64031,777.625139
70016,791.6583051
70018,809.6496407
64032,781.5604881
102046,759.0218034
79077,799.7330441
79147,789.7351729
64029,781.8940068
64033,773.9803525
64034,786.3359186
65020,782.5557356
102049,783.4005153
103025,646.0475797
64025,740.3132746
64026,782.4969763
64027,756.8720542
64028,766.015078
65021,754.2729763
103029,688.809722
103059,675.5661763
79160,780.6657356
79143,805.114739
64045,771.548522
79133,775.6446508
69098,767.7767593
64030,787.7251525
64046,742.5853017
64047,772.0315932
64048,790.0262237
79061,780.570061
64049,797.9049153
64050,763.974061
64051,773.7288407
69097,771.5322305
79081,785.584678
64104,776.3032678
64105,762.7765424
64106,781.3781695
79069,782.0294644
79063,783.1405831
64052,793.8010983
64053,754.7303593
79134,824.4520475
79083,779.326682
6159,672.6071593
44063,735.3662644
22030,707.0536678
46003,703.4343864
5019,695.9066034
94010,813.1858169
94011,798.9159051
103065,693.7751593
109017,741.6704136
102031,794.2093017
102032,767.3526671
102039,738.712678
102028,757.8634576
103021,784.7397153
110004,752.5981831
103012,667.9359458
103013,672.5192949
103050,679.6077559
103051,646.6230915
103052,684.4344407
103022,687.9651254
103053,663.2039105
103043,639.2873288
103044,698.0102237
103074,698.0143729
103075,665.1961627
103076,697.3095051
103054,639.8168949
103055,697.586522
103069,631.5439729
102040,759.9229993
102041,785.7600407
103077,659.1631729
110009,755.8865085
94024,784.0741424
102033,768.4154237
102034,773.751539
45016,646.2181831
45017,691.4533424
12035,666.5013153
12036,666.0268475
12037,691.4350373
12039,660.736678
12081,683.0231186
12082,666.8220203
12084,650.808
12085,665.4689085
12065,699.8773424
12066,684.4262034
11019,639.010739
11021,640.7431322
12014,670.5846305
9036,660.4496542
9037,738.1935458
9038,718.4701831
10025,647.4166536
12049,666.8220203
12067,662.9730102
12068,654.8557668
12069,684.0119593
9069,693.2499254
10002,652.0014915
12015,668.4850373
12016,673.1336136
12017,673.5326644
12018,668.9314983
12019,684.6896136
10048,684.0319119
7039,737.3912949
7048,694.9818305
61095,768.1066169
65036,816.0670373
75019,763.7353627
76009,776.5216475
76014,791.485139
75072,765.1613288
65037,759.7012881
65071,775.2891661
73019,800.6865356
75064,745.5751322
76015,797.1126712
65072,743.7106983
65108,760.9269966
65045,772.0121898
66058,776.3193763
75088,781.5901424
66059,779.9694102
22042,732.7701153
22043,688.4652203
60041,757.0573017
60063,768.4434305
22062,676.8195254
22083,702.1127593
22102,674.9520407
22103,647.6814915
60064,774.482278
61012,767.7610169
61013,770.7268068
22111,721.0087322
22115,684.6035797
22045,718.3627322
22070,735.605939
61014,786.8919051
61020,750.1072271
62054,776.0363797
62055,768.0458441
22139,695.1026441
22071,710.9834034
62056,810.4122305
22136,798.6640271
22053,687.2265763
22054,697.154522
30058,637.6188203
48017,684.0926847
48039,718.8040678
41061,725.3393492
69089,759.7091959
64063,793.4840542
64064,803.7535729
69081,745.7252827
69082,767.2806915
69083,751.0861831
69093,777.7632814
69015,755.8162169
64007,765.8986576
64065,792.576781
75039,756.4752
69002,739.8735132
69003,772.7022915
69004,763.5651254
21070,752.3182373
4012,670.6245966
7007,828.1138576
7008,709.5099661
7009,705.254278
3079,674.4069153
4021,719.9415458
4046,686.9107525
4212,689.1674034
93013,631.7985356
93014,703.7896515
66101,772.1973153
6026,672.3016475
6050,681.3348407
29052,652.2943729
30001,642.2584271
30002,693.950522
6043,677.6395932
51022,730.9557153
6001,688.1489085
6065,695.0598102
17203,678.5623525
5118,681.4089763
5087,679.4364203
5088,676.6445288
18178,648.8696136
6019,665.8601492
6039,656.9261451
5119,684.3429153
5120,680.2711322
66103,758.2830102
66104,800.5977763
66105,795.5946305
17104,693.410522
5101,691.6525017
4218,693.5957695
4219,729.0069559
4220,694.5378712
5103,678.8991661
5104,719.9528949
5105,686.4381153
6017,692.1948814
6058,679.7948339
6084,677.9379661
6085,702.1614508
17079,630.5493966
17080,674.7166373
17039,679.8222915
6029,673.1197017
6072,671.5169085
17040,661.5677288
17041,661.2448271
17054,678.959878
17055,706.4287322
17056,654.0703322
17033,682.5918508
17090,700.8630712
17042,660.6846915
17100,706.4287322
17101,674.1045153
17082,697.3065763
6047,657.5340203
6048,688.777139
17091,656.9614373
17093,651.7159322
17074,714.0447458
17102,659.1653695
17081,667.3415186
6073,636.6442576
17043,683.6253559
5097,676.6394034
5117,681.2079132
17075,712.2570712
6068,681.3496678
17050,679.1152271
17044,707.7972203
17103,668.4643525
17066,668.4116339
17067,658.9383864
17062,665.2552515
5109,685.1851322
5093,662.8688542
5094,701.6251119
5095,692.8642983
17083,650.6337356
17084,691.2831051
6069,680.6921492
5110,690.1324475
21018,675.9235525
5035,687.6246508
5086,679.7197831
109023,737.6421966
109024,745.0056
5082,687.5070102
61007,769.9792271
61008,778.6001898
16111,710.2343593
16113,667.2789153
19051,646.8321356
19052,671.8888678
15032,652.3134102
19022,650.2339525
19023,684.9447864
19090,680.6809831
19091,677.7726712
18189,635.670061
19001,667.4773424
18159,634.5560136
18160,641.4007729
18161,667.2349831
18125,689.0114441
18126,679.1010712
18127,648.3756203
19092,676.7448407
19093,675.0644339
18102,639.8311729
17136,653.4615051
17137,674.4237559
20062,675.6033356
41002,730.8195254
22036,750.7442441
41006,729.4781288
21011,679.8592678
20063,679.6868339
20064,678.1762983
21001,696.1760542
41015,715.3879206
41016,713.8060475
41007,718.9797234
22039,772.0585017
41021,732.9048407
21015,684.4483525
20022,679.021261
20024,655.1799864
20025,657.4542102
22064,701.9348339
22068,694.6492271
18098,675.7671661
20033,658.2504814
20034,682.747078
20043,688.647539
20044,677.6769356
18185,637.8150508
20045,660.2212068
20046,675.4943837
65008,783.9738305
65016,791.2958644
64100,801.0746847
68030,750.085261
68031,753.1196949
68032,774.568678
63028,776.5584407
63029,790.3418034
63030,764.2592542
63036,755.9637559
62029,781.4206373
64101,776.2959458
64102,795.8113627
64103,805.5394169
64022,793.3782508
61002,796.8891661
63017,758.7874983
63018,787.2209085
63072,772.8106576
63073,752.5117831
63074,756.5057695
63075,762.5988
62030,764.2018983
62031,755.6529356
61028,770.6667661
61029,752.5117831
64023,773.8284203
64024,792.7653966
63019,767.2525017
63020,755.9637559
68022,756.3712271
69059,739.5495864
78003,784.6076746
76040,799.6222983
61050,780.7960678
57038,798.7526237
57039,785.3209017
58090,785.4387864
56060,774.1813424
61051,778.1487864
62070,773.6241356
61016,751.4935322
57056,778.7480949
58018,765.8301966
62007,779.2128
62009,801.5110169
62010,808.5041085
63026,759.6661424
58019,793.7883077
57008,787.5521085
61069,778.7129492
15176,653.439722
26083,652.9855729
15177,667.8628475
16014,675.1325288
16052,693.7173153
16079,657.9521085
15189,635.8027119
15191,652.2019932
16082,687.2453695
71002,780.6466983
69019,797.6523051
73022,793.8263593
69007,789.6410847
69008,768.6652881
69009,763.5984407
65096,786.9246102
65097,778.1996746
69045,726.0473898
65098,799.628339
74009,780.818522
75024,756.9699864
75025,747.9442983
65084,749.786522
65085,746.2155661
65086,805.4394712
66035,802.5703322
66036,783.8317831
16022,698.540339
30078,639.892678
9001,665.3598102
9057,644.6811051
10009,661.9316339
10010,658.2091119
8061,741.1577492
8062,697.7665831
8063,680.6467525
8064,695.9739661
8065,713.7674237
9058,674.6884475
11003,648.309722
10055,667.6230508
9050,684.539878
9051,678.9136271
9053,681.5528542
10033,627.5019661
11018,655.3784136
12089,668.9571254
12090,657.2770169
9052,653.9623322
9054,734.2813831
8051,721.9605966
8052,687.8860475
12091,673.5099661
12092,675.6238373
12073,669.2421356
12074,681.8601966
9062,668.1668949
10027,693.0890847
9017,732.0360814
8055,701.0722983
11007,652.1752068
10065,693.1889085
10066,691.5661017
66037,802.5915661
65099,731.6220203
69061,782.5980203
96044,675.1244746
94034,809.3228949
65066,777.9580475
96047,669.9049627
71023,800.0032271
68007,734.4888407
69062,734.8669017
96025,660.9325424
56016,757.0712136
71032,777.2851525
94044,793.6337898
65031,775.7277559
66106,822.7088542
66107,777.4791864
66108,784.1189532
60085,797.0815525
60060,799.3244746
64096,775.6223186
64097,789.0221898
70014,759.2780746
62044,807.9437898
64092,791.3112407
64004,785.9798237
64016,752.4184271
70032,822.8750644
27044,636.4575458
29001,671.3322712
28073,676.1620068
28052,657.7443458
28053,674.3626169
28054,671.3704678
17028,723.9114305
29011,661.6175186
25055,680.3057288
12123,658.0681627
12124,657.3970983
12125,659.3138237
13083,661.6782915
70044,758.3196203
70061,764.5291932
70062,822.9387661
18142,722.7477153
19012,664.3746305
19013,655.3718237
13075,672.3596746
70045,756.8852339
13106,679.4421559
13107,661.5608949
35001,693.7780881
20055,676.8414915
18074,685.8226983
34039,708.0454373
18016,671.9855186
18075,646.0929763
20010,679.8508475
20011,676.1312542
20012,674.0188475
17128,706.4327593
17129,671.4338034
17130,662.4948814
51002,720.3388149
34046,679.1951593
20013,666.9200136
13249,696.7781695
17206,695.8420475
18003,640.0863458
26074,648.8266576
26075,649.6657627
25018,690.8812475
26010,646.473722
25002,671.1054102
25003,709.4421153
26036,655.7779525
26043,637.5931932
26076,653.0630644
27013,636.7222373
26011,668.9637153
26023,641.7017695
26066,658.3412746
65128,789.4745085
65129,761.5887254
65132,777.6226983
65133,795.5406915
20072,674.4219254
19089,674.8052339
18090,642.56544
65158,736.4613966
66001,795.2468339
66002,811.5024814
70041,793.3771525
12140,654.2974983
12141,680.5906169
14078,684.2595356
15002,635.6845831
15005,640.8725492
18111,671.9720461
15118,664.1223864
4217,684.5918644
4201,721.0819525
17061,677.0999593
10021,668.178061
10026,697.096922
11002,637.7010102
9025,684.6943729
9026,690.5317912
10059,644.9046102
12108,658.8538169
10060,657.8847458
10061,676.17163
14050,795.3964963
22092,659.6845017
14061,677.7823729
14062,700.8716746
14019,790.2429559
75013,758.854861
75014,744.3667525
75028,765.6506237
68041,746.0574102
68042,768.3537356
68043,770.9442712
75041,748.6498983
75042,748.7621695
69084,741.9731797
69085,738.9030508
69086,752.8372475
69017,746.546522
69018,761.4131797
26082,644.680922
26073,653.1166373
26009,643.0913085
26056,636.0797288
75079,738.327539
25006,690.4090983
27011,642.3987905
27012,645.6540203
27014,655.6246169
26057,661.8114061
24104,660.1165017
26034,653.3297085
26035,647.9319051
25047,715.2123661
25048,700.9591729
56037,761.9742305
24105,672.4646237
24106,702.396122
24097,677.7311186
26012,656.9222644
26039,649.9344814
26040,647.8553898
24088,654.0428746
24098,686.6954847
24099,662.7546305
25022,692.758861
25032,704.4199322
25033,683.8406237
27019,627.9212258
27005,645.5518047
57066,774.7985898
62074,756.3712271
62075,816.9171254
62011,803.3451864
57015,812.5898034
57016,784.3856949
62018,750.1599458
71024,757.8390857
93052,661.9872814
108030,660.3566644
108031,669.4370847
108032,664.214278
109030,708.1801627
26084,672.9750915
26085,655.4779932
26013,657.0009763
25056,685.5636814
25057,676.7228746
25058,661.4596068
56033,748.3374915
25069,677.5248814
26086,649.5320136
25070,673.1211661
23011,706.5320949
23012,679.2209085
26014,663.1858983
26015,638.7771661
27022,640.7424
56054,760.9467661
56055,752.0212068
26092,670.8906305
56045,782.7246915
56046,769.1397559
56047,755.7704542
26016,649.3494508
80071,728.4717153
80060,787.9138169
80062,762.6591458
80028,729.1850034
80072,778.0952136
80002,777.0700678
80056,793.3189424
80004,779.7168
80057,765.5299932
80003,754.9727186
80007,759.8938576
80029,777.3984
30040,688.053722
29049,670.3695458
29050,663.7354902
29051,673.6227254
16034,671.5784136
16035,697.0916746
16036,695.4013831
15072,654.2222644
15173,642.8028203
15175,653.2001085
16003,665.6688
16050,699.3896949
16051,668.1339458
15093,637.7869831
15096,640.9693831
15188,640.2931932
16068,678.0952068
16069,676.0148339
16070,686.7653369
29012,678.8526712
28095,670.5064678
28096,673.3408271
28097,658.2962441
28098,657.9140339
28016,651.6474712
28017,667.2327864
28018,674.3153898
24117,694.4238915
24118,676.245478
25027,697.3867525
30110,686.7280678
30086,662.7473085
30087,673.6073492
30003,685.7338576
30056,644.1830237
30020,640.8749288
30021,656.3808
30022,667.4617831
30113,674.2850034
30033,671.5256949
30004,641.0213695
30047,684.2685966
30057,649.8246508
31002,636.159539
30059,676.6158508
30069,641.4128542
15142,670.3263458
15144,651.4962712
15226,641.9800068
15229,653.8337085
15230,664.3605356
15184,647.571661
15185,655.1089627
16021,675.2882441
9021,701.1156447
10051,672.9139525
9047,691.4269831
10046,656.4935593
8048,701.629322
10067,644.0856407
8066,725.2357424
10004,662.0158373
46011,708.5175864
8016,707.4926237
7058,704.9551729
66005,824.3533831
66006,795.9470034
5016,687.0912407
21108,745.1335322
22005,671.6867797
44045,743.7421831
4249,733.5528407
4250,707.2772339
5001,680.2638102
5017,677.0565763
93019,709.5325424
93020,650.2767864
44034,755.8035864
44056,762.8299932
5002,684.6134644
5083,674.8187797
4230,691.682278
4231,697.5474712
44036,729.5462237
5084,683.4748881
5085,682.0064542
66091,784.3135729
22033,709.0694237
22034,685.727878
22001,702.0812746
22006,677.3101017
66092,836.6865231
5003,671.6289356
44038,705.8810441
21110,744.4399729
5004,687.7630373
5045,687.0476746
5046,684.7265898
5005,670.4642441
21118,702.1925695
22013,686.6746169
44023,722.7746847
44027,744.5917831
5006,663.1201831
5007,674.8162169
5008,673.4693288
66093,764.5258983
66094,840.8682305
66095,796.1177898
64012,777.9939254
60008,767.1499932
63092,766.2384
64001,777.7206305
64002,761.4842034
30032,632.7679729
94028,778.2802169
7030,733.2270102
17060,659.3065017
61070,784.4529356
58091,766.7136553
57009,773.6709966
57010,771.1529492
61096,808.361939
70030,778.5943322
64010,791.0676
62050,772.5800136
60006,781.2411254
61003,770.9589153
61004,778.082522
61005,750.5753492
62041,796.1950373
62042,773.1833492
61039,795.1370034
70031,760.3298847
60040,783.3141153
60051,769.1518373
63006,759.0662847
61040,771.2188475
61041,797.7286373
61093,816.915661
64011,784.839661
70011,768.6548542
60052,795.2962576
60024,762.1997492
12047,657.3970983
9042,660.186061
9043,696.6054915
12058,681.2837695
12059,684.0119593
9046,715.8672
6108,689.3204339
12025,664.9743051
12026,650.4741153
12027,678.2421966
12028,661.9382237
9066,705.8404068
10037,667.7445966
9031,683.1439322
9032,679.0747119
9033,679.5440542
10038,691.647962
11016,634.4022508
12009,668.9314983
12010,680.9740475
12011,661.1104678
11015,630.194278
11025,675.8299525
11026,639.2406508
9005,657.6271932
9007,680.6128881
9008,684.8232407
11022,635.0265275
11027,639.2347932
12029,665.8708881
12012,666.9216
12013,680.7089898
12060,682.4930034
12061,679.0042373
27042,639.0068082
28012,664.6158915
27043,653.0258441
6009,699.8421966
6037,652.5967729
6057,669.4411119
6034,713.6906034
6027,651.6829831
18179,635.1908339
6051,668.2111322
6005,681.8375593
6023,646.7803322
6049,685.7187254
17140,716.5159322
6024,692.5326102
5121,683.4221695
17141,683.6484936
17142,673.0655186
6053,649.9831729
6020,656.0386169
6040,662.5329559
16097,645.9805831
16098,666.2673763
15086,655.5343729
15087,651.3739932
29046,668.7030508
29047,676.0309424
29048,666.3775729
16033,686.8653559
16099,702.6912
16100,695.3461017
16044,655.2202576
16071,689.2135322
16072,670.3267119
16093,684.5442712
18077,638.4674441
20014,669.7069017
7042,680.8305356
8042,706.3383051
6161,682.1426441
8001,726.7552475
8035,739.2610983
21092,755.6952203
22035,688.5662644
8023,760.0955797
8024,703.0485153
6129,655.5376678
6134,688.7064814
8068,723.5956068
8009,706.2398237
7068,852.5212475
7069,702.5572068
7031,664.5404746
7032,906.9162712
8004,728.4940475
8010,712.3618983
6030,663.6296136
6107,691.1419119
6112,680.2434915
6153,670.3592949
6031,672.3239797
6163,661.7229559
8002,724.6434814
7041,840.9070373
7043,669.1555525
8037,725.6208814
6062,689.9104068
6064,674.5518915
7023,713.0247864
8025,710.2394847
6137,679.1429898
6139,673.7757559
8038,716.5671864
5115,673.4696949
8026,702.4254102
8027,705.7880542
7033,771.3687051
7034,674.4647593
8033,696.8018441
6015,675.2275688
6046,661.5948203
7070,879.9990102
8032,721.0614508
8005,710.557261
8043,746.7255458
8011,702.9119593
8012,688.9287051
6032,699.0704542
6033,686.4641085
7071,825.3034902
6117,686.5124339
8006,714.5482576
6143,677.9878292
22124,687.7901288
18094,679.1501288
18095,663.6903864
20028,680.5804881
20039,676.6778441
30035,684.5530576
30036,673.9807729
29004,664.9917559
28022,661.3627119
28034,660.7349207
28035,653.8989966
29027,671.2093831
29028,676.6603932
29030,675.5396339
30071,674.1087254
30072,641.8172746
17031,697.9567729
17032,690.3067119
27035,664.2508358
28078,672.1217085
28079,666.1176407
28080,655.8235932
28044,646.9924881
28045,662.6109356
28046,655.3527864
31014,646.448461
31015,641.8769492
31016,640.4882034
28023,667.2335186
28026,663.1439797
28027,647.9070102
29023,675.9123254
29024,672.4515661
29025,663.9232271
28089,670.5774915
28090,659.4739932
28091,661.4295254
30117,682.2576
30037,651.4530712
28069,651.7456597
28070,666.8212881
28071,676.3677559
27038,651.8272271
14052,688.9155254
14053,701.3023932
14054,689.857139
14065,712.7384949
17109,658.2502983
17191,702.9687051
18005,641.7513763
18006,646.1903593
17155,697.9143051
17179,640.6860203
51003,723.6694373
51004,712.9052542
17192,656.3912339
17121,692.6351186
17122,662.6416271
18007,712.6758915
34041,685.4500068
35024,676.9396068
17187,691.9717424
17188,663.2172
17123,676.0897017
17199,688.2751403
17200,655.7525695
34042,678.7137356
20054,668.8904949
18073,674.7957153
17204,709.9663729
18001,638.3918441
34045,672.7078373
51018,738.9799322
93043,635.5269153
93033,622.065722
93029,634.6940339
94001,810.5464678
94009,810.856678
94002,801.8016407
94006,792.3224136
93037,638.0427661
68013,772.7392678
63049,756.8382264
63050,764.2782915
69076,770.6696949
69077,771.4072068
69036,749.7469831
69037,757.1458983
69038,752.4802983
70020,785.509261
72033,763.4753085
71059,745.417318
52023,719.1687051
52012,722.5607105
50016,696.765478
72025,762.4309424
73007,789.3895729
30064,641.7352678
58111,758.7418088
30132,671.1332339
30133,689.2962712
30093,676.2806237
26028,653.8594576
26051,649.1103864
30065,675.3031322
30066,641.5771119
30108,658.3094237
58114,756.8178712
58115,759.6595525
30094,654.2288542
30095,651.6800542
30011,640.2469912
30012,683.5806915
26052,651.4135322
26053,654.3764664
26029,660.3742373
31009,633.6258224
57040,779.1793627
57041,780.0375051
57042,778.9084475
30013,655.7371932
30014,656.5294373
30055,644.983322
30135,639.9457627
25026,680.8180881
30111,678.4691797
30112,680.4296542
30028,673.4821424
30044,640.6303729
30045,677.9786034
30136,691.7711186
30137,676.6789424
66023,795.8981288
27021,659.0548068
25067,668.6982915
26091,653.2722305
23049,700.1211661
23050,706.3968814
21006,776.9172936
41026,706.1918644
41001,714.9424271
27029,636.4995254
26093,650.0567593
26094,647.5839254
56019,769.8379119
56020,762.7311458
22179,749.6087797
22143,705.4285424
20027,677.5815051
14056,647.5577492
14057,632.807878
14069,697.2746034
14070,715.6101966
14072,729.4122305
14046,707.4988475
14047,662.1469017
14048,638.3058102
22063,711.5594644
22090,690.4231322
14058,738.8906034
14059,668.2090576
14014,710.5887458
14015,659.9202712
14030,681.2958508
14031,665.0954847
64113,758.3525695
64114,793.3852068
64069,766.882739
63082,771.3052475
63085,797.9406102
65002,764.8186576
61086,791.1816407
61087,756.6904678
61089,753.7118644
61090,750.1511593
69071,754.0354983
69072,771.3887186
64070,796.1511051
64071,759.1781288
64072,756.5605017
65003,771.3342915
64085,800.3180746
64086,770.7862983
61092,746.7024814
63043,757.3069831
62048,791.9575322
62049,760.2541017
78087,784.2261966
78078,797.9688
78082,760.8848949
79071,766.5490983
78091,766.9574237
69100,754.3929966
67041,747.882061
79072,793.5737492
79074,760.6641356
69101,770.1754576
19002,645.8707525
20003,684.8906034
18114,643.2904678
19056,681.6097831
19057,674.0312949
19104,655.2235525
19105,659.6771797
19106,675.3002034
19100,668.7810305
19101,668.5876068
19102,662.7846508
19103,684.6650847
18117,705.9187525
18118,655.4684746
18119,652.6934237
19060,659.0991051
19061,671.5000678
19062,649.5398237
19063,671.191078
19097,657.3019119
19032,667.8046373
20030,664.9329356
16153,665.8642983
16154,648.9798712
16155,681.6447458
18120,668.6203119
18121,664.8780203
18165,656.9197017
19098,643.114739
5106,687.2834441
4202,705.0518237
56027,758.9149932
26089,658.0011661
26090,654.7904542
27002,638.8154237
27003,655.8411661
25036,698.7351051
25037,685.6984678
56039,762.0914441
27004,647.521139
56022,753.8963797
26081,649.9732881
15125,639.0727932
16015,706.4635119
15060,663.6585356
15061,641.8066576
16223,764.4640881
16131,668.7220881
16144,707.9535458
16238,662.7351051
16239,688.762861
16240,685.8889627
15170,652.2039458
15171,649.8173288
15172,663.9583729
16013,652.5111051
16132,668.5653966
16133,653.7723254
16147,694.4026576
16146,666.5873492
16148,699.6979525
16012,687.6737085
16177,655.2149492
16178,676.5542237
16179,695.3010712
16188,680.4705356
16189,675.4927729
16190,681.4375322
16061,674.9136
16062,665.3502915
16063,646.6955797
16065,694.691878
16225,750.4784542
16226,691.0411119
17020,655.5438915
17021,672.8105288
16237,680.6194169
16191,674.2152
15062,646.5194847
15070,658.5516
16114,665.4873966
16115,671.2522169
16116,707.2015729
16194,663.8243797
16103,737.9222644
16104,680.0573288
17010,724.7296678
16218,676.5368949
16139,666.5910102
16140,651.7130034
16141,659.7167186
16161,682.783322
16162,695.1744
16163,675.0120814
16164,677.6373966
17024,664.3701153
16219,650.815322
16124,681.6205831
16125,680.6756746
16184,660.5294644
16185,685.8861559
16186,687.2753898
16247,696.3993763
16248,702.6926644
16249,688.7214915
16105,649.044122
16006,669.5802305
16007,687.7191051
16126,664.4630441
16171,670.3005722
16172,659.397478
17016,649.6840678
17017,655.3769492
16210,677.595661
16211,661.1086373
16056,743.4074746
16057,665.0050576
15042,643.575661
16173,690.6603661
17006,718.2776136
16230,675.575878
16232,665.0581424
16233,660.9065492
16212,651.3882712
16117,658.9350915
16118,690.7343186
15044,668.1685424
15046,656.1377085
15050,645.4936678
15051,665.240461
17007,669.1449356
16220,668.2199797
16221,694.7585085
16142,650.3529356
16143,667.4085153
16145,676.3849627
16119,689.5486983
16165,706.7644475
16166,689.8900881
50037,682.7742915
51015,726.6468447
17173,673.6673898
34028,688.1679458
17111,666.6706373
17112,664.7894237
17193,695.4138305
17124,673.3660149
12107,665.6698983
10058,661.4476475
8049,737.7630102
8050,692.2931797
8067,683.2770102
10052,694.0914712
9022,655.5621966
8059,696.4679593
9016,675.6274983
9056,650.0249085
9023,722.8289898
9024,675.3397424
9048,704.1878237
9049,661.6834169
10001,644.7285153
10006,680.7236339
10031,686.7914034
10032,650.4495864
10007,648.7624068
10008,662.3716881
10047,660.9933153
70053,807.6296136
70074,805.0798373
70081,785.7569288
70071,770.6505112
70058,794.8397288
70082,769.1346305
70075,794.8906169
70047,765.7202441
70050,764.2757288
70054,810.9703525
70064,751.4544814
70068,774.1718237
70055,758.4049953
70083,760.8021559
11004,651.2744136
11006,646.5327864
9002,661.7310102
70048,749.5683254
70051,756.9255051
9059,661.6292339
9060,673.6955797
9061,705.3461695
70065,765.5554983
70066,821.6790102
10039,689.8183322
10041,677.6337356
70072,762.2398373
11005,642.9016678
11008,659.6841356
9006,673.3532746
70049,767.9239322
70067,816.4203254
9063,682.1814508
10042,671.2635661
70052,781.4316203
70056,767.4787525
10043,667.6142644
10044,636.0870508
70069,761.7783051
70070,769.1697763
70073,821.9100203
8046,710.5733695
8047,717.3528407
9015,668.6430102
70057,788.065139
9064,645.9077288
70046,752.8922359
13202,665.6709966
18145,641.2915525
19016,659.3030237
19017,648.0820068
17001,685.6996881
16008,690.4937898
16009,675.3618915
16010,658.2215593
16011,654.8389627
16129,651.4325695
16130,676.1368678
16174,697.3666169
16175,649.2696407
17019,698.3131729
17002,650.6403254
16213,669.0750102
41017,745.1847702
41023,736.5219254
21016,701.1912814
16167,656.1801763
15166,653.9324949
15167,654.5766508
15168,652.2577627
19099,681.0137329
16224,676.2371797
16127,675.9504
16128,692.2362508
16187,685.7417375
16168,698.7698847
16250,669.8221017
16251,672.0096814
68009,772.6898441
68010,772.8597153
16028,655.0456271
16029,664.4354034
15220,638.4820881
15221,665.5662915
15222,649.1909288
15224,659.3249898
16018,660.0798915
16019,654.4536407
16020,648.9125695
16074,675.9562576
15158,636.6766576
15159,636.9325017
15164,651.9678102
15165,634.4791322
16086,692.6958915
16087,652.1010712
16088,673.3720678
16040,642.5758373
16041,685.072922
16077,679.899539
16075,659.8953763
16076,655.1677831
15081,654.6597559
16004,680.1755797
16005,688.762861
15105,654.2010305
15106,668.4648407
15108,668.0292407
15110,665.5662915
15112,639.1008
16078,656.8369627
15139,647.3607864
15140,648.3573153
15082,646.6012475
15085,640.6779661
15183,640.043878
30075,643.7488271
30076,667.7089627
30077,634.4952407
15200,651.5801085
15201,653.2400136
15202,644.3282441
15204,648.7364136
75006,764.0785831
75007,747.9713898
77028,768.0385743
76099,757.5512949
41013,711.3815756
75056,763.228678
73027,774.0071512
77015,775.1185627
75030,755.0733966
77029,766.3873511
74002,750.1833763
74003,777.3357966
30079,635.8893559
30080,644.1742373
16030,667.2701288
16031,666.8383729
16032,678.1490237
15235,639.4237017
15236,644.9825898
16042,664.2715729
16043,659.0621288
16023,699.3896949
16025,688.582861
16094,678.2971119
16096,657.9037831
16121,689.0268203
16122,649.5073627
16123,665.9437424
15055,645.8892407
15058,652.3416
15059,670.1594034
23006,669.4180475
23007,689.1117559
23065,685.6879729
23066,674.8214888
24040,705.0078915
23076,685.0897627
24051,672.1048678
21014,678.2641627
23085,672.1436746
23086,674.7090712
23087,715.3605153
24041,725.6106305
24042,734.3827932
24052,689.8377356
24015,679.4554576
24016,666.5174237
21020,674.8128
24063,667.4205966
24064,667.717798
24065,670.946522
24007,693.2095322
24008,690.7343186
24009,701.9288717
24017,684.3839186
20066,677.199722
24031,686.0262508
24032,727.7142508
22189,684.9792
23077,689.0429288
23008,670.3285424
23009,680.0060746
23010,665.4679322
22164,704.4853424
22165,693.6230441
22167,672.415322
23078,712.3625085
24053,717.4427186
21008,711.9018305
23096,676.9896407
23026,714.8265559
23088,667.1895864
23067,710.8680814
23068,680.9198644
24054,724.8952678
24018,672.055078
23097,687.6176949
23098,688.6995254
24001,673.5542644
23089,678.528122
24066,682.9663729
24043,693.2523661
24044,685.4225492
24019,714.8765288
24020,719.9492339
22190,696.6388068
24002,674.0005424
24003,690.2514305
22156,705.308461
22157,699.566522
24067,667.7716881
22168,710.3002576
22169,699.5456542
22191,681.9163932
23061,677.9853153
23062,707.3367864
23063,693.7722305
24033,699.7935051
24034,696.4887051
23069,688.8704949
23070,705.7005559
