msoa11cd,covid19,p80up,pblack50up,pasian50up,incomescore19,higheredu,pcarehm,pm251418,so21418,nox,countDays,allpop,la,utla,p5064,p6579,morbidity,pindian,ppakbang,pblack,pchinese,so21418,nox,pcareservice,psale_cust,pprocess_plant,pelementary,pbus,ptrain,ptube,personkm2
"E02001314",1,2.122528,.3897116,1.052221,.0757089,.881941,0,8.356,2.658,21.984,34,8292,"E08000010","E08000010",23.93874,12.69899,117.1936,.3114877,.049838,.6977324,.5357588,2.658,21.984,9.207808,8.656716,8.105626,8.794489,3.418525,.7488198,.0813935,3799.5
"E02001315",2,4.45115,.1994018,.7311399,.0894398,.8874761,0,8.103,2.457,20.94,34,7953,"E08000010","E08000010",22.70841,16.17,115.8826,.3381454,.0780336,.3771622,.4551957,2.457,20.94,7.919531,8.98905,7.130125,8.377896,3.356739,.4966604,.0513787,447.2993
"E02001316",2,3.031217,.2177463,1.360915,.2289735,.9188982,.0763825,9.406,3.286,29.463,34,6631,"E08000010","E08000010",20.05731,9.998492,137.6995,1.130461,2.123434,1.329056,.7638252,3.286,29.463,11.87898,10.76433,10.5414,15.57325,6.266585,.4898959,.0204123,5581.504
"E02001317",7,4.552903,.2398082,.7536828,.1787965,.9152753,2.546187,8.391,2.646,21.584,34,8544,"E08000010","E08000010",22.49532,14.27903,148.3698,.6276646,.3315964,.8882046,.3079109,2.646,21.584,9.566787,8.406395,9.69572,12.06808,4.823718,.6089743,.0160256,2304.949
"E02001318",2,5.198271,.0635324,.1905972,.1489457,.9035771,0,8.897,2.355,25.325,34,7868,"E08000010","E08000010",22.05135,17.55211,126.6435,.1270809,.0635405,.0889567,.1906214,2.355,25.325,10.51304,8.718811,10.34483,13.48472,2.917093,2.081201,.017059,1848.558
"E02001319",2,3.024428,.4206983,.2944888,.2438965,.9337853,.3262643,8.194,2.43,18.854,34,7737,"E08000010","E08000010",21.23562,12.88613,148.0234,.3806416,.2175095,.6253399,.2990756,2.43,18.854,12.26975,10.61505,14.23665,15.92257,5.033988,.3490722,.0183722,1711.554
"E02001320",2,4.384817,.1472212,.5152742,.1522381,.9064111,0,8.716,2.798,24.403,34,7640,"E08000010","E08000010",22.6178,14.8822,122.8679,.1957458,.2870938,.6263865,.2609944,2.798,24.403,11.98336,10.37448,10.76283,13.12067,4.57083,.4012561,.0174459,2619.301
"E02001321",2,3.954529,.1072961,.1788269,.1023576,.9045265,.5715647,8.634,2.638,21.711,34,8269,"E08000010","E08000010",21.57456,15.45531,128.591,.1905216,.059538,.2381519,.0833532,2.638,21.711,9.833729,8.028503,9.548694,12.35154,2.554091,1.008622,.0325362,1559.866
"E02001322",0,6.082095,.0994036,.3976143,.1009086,.8981422,1.396348,9.269,2.579,28.737,34,7333,"E08000010","E08000010",23.08741,18.76449,115.1488,.1208378,.0805585,.093985,.1745435,2.579,28.737,8.793625,8.573784,9.700467,11.29431,2.589748,1.464547,.053581,3812.515
"E02001323",1,4.163522,.1077586,.7183908,.1373152,.8955399,0,8.474,2.763,22.578,34,7950,"E08000010","E08000010",21.40881,15.61006,119.1125,.3185136,.3715992,.464499,.2786994,2.763,22.578,9.109024,9.052093,7.628807,9.536009,3.150734,.877193,.0179019,2054.321
"E02001324",0,4.14586,.1087745,.2900653,.1675631,.9202204,.4366812,9.043,3.189,24.783,34,8611,"E08000010","E08000010",20.69446,13.28533,128.2893,.059011,.3186593,.5665054,.2832527,3.189,24.783,10.61858,9.591785,12.32156,14.97621,3.486863,.8271164,.0486539,3056.267
"E02001325",1,4.58144,.1339136,.6695681,.0728813,.8931965,.6302251,8.658,2.631,21.992,34,7705,"E08000010","E08000010",24.87995,17.58598,118.8318,.1543408,.0900322,.2829582,.5787781,2.631,21.992,9.06066,8.446379,7.141029,7.269004,2.257336,1.528043,.0694565,848.6276
"E02001326",3,4.694168,0,.783112,.0972587,.8939902,0,8.429,2.648,22.09,34,7733,"E08000010","E08000010",23.03117,17.76801,123.4733,.324591,.3375747,.1168528,.3635419,2.648,22.09,8.688784,8.451817,6.924697,8.662454,2.784504,.8128675,.0691802,1274.863
"E02001327",5,1.787709,.1832341,.2290426,.4236194,.9285604,.0805261,9.45,1.988,21.916,31,8055,"E08000011","E08000011",18.60956,10.54004,185.6591,.0805261,0,.1878942,.1342102,1.988,21.916,13.06476,14.75904,14.64608,17.84639,6.57446,2.917772,.0947329,2658.875
"E02001328",2,3.654942,.1533272,.2146581,.1469304,.9025809,0,8.986,1.96,23.561,31,10178,"E08000011","E08000011",20.63274,13.32285,146.484,.1675702,0,.2957122,.1478561,1.96,23.561,9.929907,10.70872,11.72118,9.715732,3.673362,5.972516,.3171247,4743.109
"E02001329",2,3.649733,.0786473,.1966182,.3476722,.9287243,.6576352,9.251,2.162,27.244,31,7480,"E08000011","E08000011",23.43583,11.18984,183.8433,.1446797,.0131527,.2235959,.2367487,2.162,27.244,12.53434,12.25961,13.56456,16.79258,5.916099,3.388311,.1075654,2640.574
"E02001330",1,3.682278,.316567,.316567,.3110232,.92083,.4824259,8.985,2.058,27.16,31,8989,"E08000011","E08000011",21.52631,10.92446,189.0231,.1952676,.0229727,.5513439,.2641856,2.058,27.16,13.18145,12.12368,12.61188,14.13073,7.55464,4.387076,.3484321,3285.514
"E02001331",7,4.388746,.2156916,.4313831,.3150253,.9071873,0,8.687,2.222,23.357,31,10094,"E08000011","E08000011",22.13196,13.21577,177.5492,.208706,.0198768,.1590141,.0894454,2.222,23.357,11.66928,11.53846,12.55887,15.14914,5.586822,2.141387,.0960879,422.6281
"E02001332",3,3.726538,.5251641,.0875273,.3510114,.9239775,.6622517,8.696,2.073,24.365,31,7299,"E08000011","E08000011",22.04412,11.70023,198.202,.0752559,.0602047,.8278146,.25587,2.073,24.365,14.98188,12.80709,12.16271,15.66653,10.84973,.9531535,.1825188,3927.969
"E02001333",3,5.21109,.102424,.4779788,.2714618,.9077761,1.060976,9.554,2.362,28.576,31,8693,"E08000011","E08000011",20.71782,11.8026,164.2709,.3414634,.0243902,.2073171,.3414634,2.362,28.576,12.92222,10.5361,8.180973,14.5956,5.469416,2.845459,.0340774,3171.359
"E02001334",2,3.584229,.0554631,.2773156,.437676,.9352242,0,9.131,2.218,26.417,31,5859,"E08000011","E08000011",21.02748,10.25772,177.6501,.1211073,0,.2768166,.3287197,2.218,26.417,17.78929,14.79562,10.07484,19.9194,12.03794,.729572,.0243191,4799.73
"E02001335",3,4.730853,.2703747,.9269989,.1203674,.8862392,.8737611,9.58,2.468,28.581,31,7821,"E08000011","E08000011",23.61591,12.41529,140.5833,1.317162,.247783,.4564424,.4434012,2.468,28.581,10.72094,8.167066,8.699122,11.14658,3.442126,3.887997,.0356697,4521.978
"E02001336",2,4.950221,.3164557,.2712477,.4131285,.9284568,1.302503,9.056,2.071,26.164,31,7232,"E08000011","E08000011",20.75498,10.41206,168.1555,.0731743,0,.3073321,.1609835,2.071,26.164,13.44732,12.939,11.69131,18.25323,9.545268,1.167554,.1638673,2221.772
"E02001337",2,5.425196,.2593361,.6224067,.2296451,.9164836,0,9.38,2.23,29.241,31,6009,"E08000011","E08000011",23.38159,10.48427,152.5165,.8090342,.5056464,.2865329,.3370976,2.23,29.241,12.113,10.99071,9.868421,13.77709,7.760429,2.353764,.0932184,3209.38
"E02001338",4,4.941216,.1937046,.4842615,.258157,.9039295,.758214,9.55,2.376,29.286,31,5869,"E08000011","E08000011",22.04805,12.25081,177.3612,.252738,.0168492,.1516428,.2021904,2.376,29.286,13.06979,11.45623,11.05284,13.75555,9.31222,3.356181,.1418104,5376.282
"E02001339",0,4.502553,.2770083,.2308403,.2512479,.9255522,0,9.056,2.161,25.243,31,6463,"E08000011","E08000011",20.9655,12.33173,158.9055,.3709749,.029678,.2225849,.163229,2.161,25.243,14.5494,10.31488,10.82157,14.33225,4.618843,4.271408,.0408747,3242.226
"E02001340",0,5.952381,.0558972,.19564,.1011794,.8855131,.422363,9.634,2.245,33.753,31,9324,"E08000011","E08000011",22.86572,13.62076,132.7966,.3445593,.0778037,.2111815,.122263,2.245,33.753,9.995507,10.26505,8.310871,7.906559,7.834241,2.616455,.0604961,5072.19
"E02001341",2,5.308893,.1984127,.2380952,.319686,.9193198,.48126,9.083,2.423,28.455,31,7365,"E08000011","E08000011",21.84657,11.56823,164.0189,.1312527,0,.2333382,.2041709,2.423,28.455,13.96814,12.412,10.33716,14.11634,6.861344,3.900347,.1021033,3125.277
"E02001342",5,8.265264,.2444241,.4277421,.0851411,.8617215,2.551589,8.901,2.132,28.619,31,7223,"E08000011","E08000011",25.95874,15.5614,142.9226,.1673173,.0278862,.2928053,.1394311,2.132,28.619,8.603091,8.807233,7.786527,7.115777,3.853528,5.463957,.2108896,2129.808
"E02001343",1,5.459332,.2162942,1.009373,.0770414,.878458,.0561956,9.159,2.241,25.367,31,7217,"E08000011","E08000011",25.02425,15.78218,122.0494,.5900534,.1685867,.3652712,.4636134,2.241,25.367,9.367296,8.353876,8.655163,6.820049,3.42772,2.812966,.1490313,337.6902
"E02001344",1,6.281548,.2001,1.50075,.1979066,.8997925,2.994572,8.619,2.325,24.4,31,5349,"E08000011","E08000011",24.90185,12.46962,153.8783,.6363466,.0561482,.4491858,1.272693,2.325,24.4,10.60976,12.43902,9.227642,10.20325,6.307011,3.257753,.3909304,2097.701
"E02001345",3,5.550566,.926784,.5560704,.0886944,.8894559,0,8.77,2.514,26.181,31,5567,"E08000011","E08000011",24.82486,15.89725,124.0243,.2128792,.0354799,.5854177,.5144581,2.514,26.181,8.879782,11.23634,10.48497,8.982241,5.892057,4.454395,.2828188,4263.35
"E02001346",6,4.502338,.9263158,.8,.2989712,.9115452,.0848656,8.818,2.91,27.25,31,7485,"E08000011","E08000011",22.36473,10.88844,172.589,.2970297,.0282885,.7920792,.7637907,2.91,27.25,13.18871,11.39807,11.29477,14.29063,6.92203,3.63601,.2916586,2291.826
"E02001347",7,3.929348,.2444988,1.263244,.2427924,.9015856,0,8.707,2.214,25.582,39,7813,"E08000012","E08000012",21.96339,10.84091,153.72,2.600287,.1568013,.7186724,.6664053,2.214,25.582,12.12032,9.377765,10.1445,13.29991,6.504941,5.013477,.2695418,3446.699
"E02001348",2,3.790299,.0429923,.6018916,.1862849,.8905168,0,9.456,2.721,29.759,39,6886,"E08000012","E08000012",21.01365,11.763,147.4207,1.024647,.1107726,.1938521,.3738576,2.721,29.759,11.63793,11.35057,8.850574,10.20115,8.715852,6.021186,.4088459,6509.279
"E02001349",3,3.571429,.0791452,.4352988,.1659083,.8907633,.2761737,9.645,2.913,29.446,39,7868,"E08000012","E08000012",22.28012,12.26487,170.2686,.3263871,0,.5272408,.3514938,2.913,29.446,10.68271,10.41257,8.718075,9.896856,6.772908,9.827357,.7304117,6344.586
"E02001350",13,5.454773,.2665651,1.06626,.315732,.9246779,1.667515,8.769,2.063,24.715,39,7993,"E08000012","E08000012",20.84324,11.47254,200.8369,1.374745,.1654786,1.88391,1.081976,2.063,24.715,12.35484,10.45161,11.25806,14.64516,11.05891,1.011926,.1264908,2763.567
"E02001351",7,3.653868,.4432952,.6649427,.3156612,.8954099,.652125,8.709,2.282,25.894,39,8621,"E08000012","E08000012",21.64482,10.40483,191.0337,1.068136,.3485496,1.484147,.4384979,2.282,25.894,14.04089,11.09441,11.60553,17.10764,10.78417,1.592598,.1971788,2832.797
"E02001352",2,2.686066,.7823961,.8801956,.3144636,.9141946,0,9.607,2.688,27.807,39,7148,"E08000012","E08000012",18.27085,10.38053,180.0271,1.05178,.2831715,1.914779,.3640777,2.688,27.807,10.36545,9.667774,9.933555,18.9701,9.932162,4.105062,.2957036,6733.679
"E02001353",2,3.551579,.2735978,2.599179,.1100892,.8772386,.5678816,8.661,2.067,22.226,39,7377,"E08000012","E08000012",25.52528,10.42429,133.2478,.8716323,.1320655,.6207079,2.086635,2.067,22.226,8.674881,9.831532,8.72517,9.05205,10.25595,.835407,0,3123.874
"E02001354",4,4.325465,.3560127,.2768987,.3020149,.926993,.0262709,9.238,2.381,28.296,39,7583,"E08000012","E08000012",20.65146,11.15653,159.4299,.4466045,.0394063,.9326153,.2101668,2.381,28.296,12.26263,12.327,10.97522,15.28806,13.61247,1.069422,.1087548,4549.046
"E02001355",6,4.397906,.1759789,.5719314,.3181004,.916882,.030012,10.164,2.77,32.708,39,6685,"E08000012","E08000012",21.18175,12.50561,164.659,.15006,.090036,.7052821,.5402161,2.77,32.708,12.23614,11.84258,11.05546,14.23971,14.45018,1.230647,.0595474,4973.16
"E02001356",2,2.785653,.3097893,.495663,.3519641,.923959,0,8.855,2.221,25.237,39,8113,"E08000012","E08000012",14.59386,7.210649,181.882,.4835244,.1611748,1.665473,.4118911,2.221,25.237,14.56362,11.09359,10.46267,19.45321,14.63288,.6204757,.0517063,6367.392
"E02001357",3,4.874929,.0850702,.467886,.3463491,.922367,.3867087,9.122,2.269,27.367,39,7036,"E08000012","E08000012",20.11086,10.54576,157.6959,.315096,.1002578,.816385,.4583214,2.269,27.367,15.67436,13.56825,11.01661,17.82098,15.06073,.5668016,.0607287,6388.998
"E02001358",8,3.30767,.5497022,.5038937,.3824466,.9150207,.3960956,11.188,3.435,36.179,39,7014,"E08000012","E08000012",19.98859,10.74993,177.3847,.0707314,.311218,.7356062,.8487763,3.435,36.179,13.41421,11.99307,10.74523,18.30156,16.44068,2.504708,.1129944,11748.33
"E02001359",2,4.644305,.7741348,4.007286,.1641571,.8673332,.1912711,8.466,2.047,21.862,39,5426,"E08000012","E08000012",25.65426,14.8544,153.8604,.7303078,.3999304,1.321509,3.008173,2.047,21.862,9.297297,10.45045,8.648648,10.09009,10.47013,.7267772,.0681354,1869.92
"E02001360",1,3.118503,.386236,.491573,.387082,.929402,.4187605,9.464,3.029,33.555,39,8658,"E08000012","E08000012",19.76207,13.36336,187.8813,.1914334,.143575,1.986121,.7298397,3.029,33.555,12.40413,12.004,10.97032,21.6072,11.28181,5.446928,.3414029,3603.804
"E02001361",8,4.222882,.1101726,.4406904,.2762409,.9010643,0,9.452,2.593,28.101,39,7412,"E08000012","E08000012",23.34053,13.66703,153.7275,.0918876,.0787608,.3019165,.5119454,2.593,28.101,11.68996,11.72173,10.19695,14.32656,14.91352,.776562,.2117896,4895.553
"E02001362",9,6.67035,.2309469,.2639393,.2267866,.8831956,0,9.309,2.378,27.457,39,7241,"E08000012","E08000012",24.9275,14.45933,165.1703,.0540468,.0270234,.3513039,.4864208,2.378,27.457,11.43477,11.6207,9.017663,11.99256,13.83659,.8225187,.1279474,5344.518
"E02001363",4,3.818862,.6034483,1.422414,.3358245,.9291297,0,8.609,2.091,23.007,39,7751,"E08000012","E08000012",20.21675,10.28254,171.3619,.9116589,.1669235,2.041602,1.065742,2.091,23.007,15.76792,11.50171,9.283277,15.2901,12.11904,.6991754,.1075654,4974.524
"E02001364",3,3.573944,.5777007,.9243212,.3850589,.929,1.901713,9.865,2.58,31.793,39,5680,"E08000012","E08000012",18.80282,10.88028,193.3634,.0753154,.1694596,1.864056,1.223875,2.58,31.793,13.18743,12.17733,9.820427,21.99776,14.89796,.9693878,.1785714,5503.539
"E02001365",6,3.211853,.3216727,.924809,.3778066,.915477,.0331528,10.023,2.658,30.958,39,9247,"E08000012","E08000012",17.55164,8.932627,175.5351,.5083435,.1657642,3.050061,.9503813,2.658,30.958,14.10112,12.44382,9.382023,17.83708,16.83183,.6403415,.0914774,10548.53
"E02001366",3,4.369524,.7628294,1.10957,.2854869,.918183,.5230941,9.841,2.57,30.505,39,9017,"E08000012","E08000012",21.61473,10.69092,158.0636,.589872,.3005008,1.268781,.723428,2.57,30.505,11.58932,10.39668,8.711433,13.17086,14.56856,.7830969,.2068558,5918.318
"E02001367",5,6.070791,.1072099,1.045296,.1047766,.862882,.0859845,9.061,2.255,27.014,39,9521,"E08000012","E08000012",23.20134,15.11396,124.7491,.4729149,.3439381,.4406707,.66638,2.255,27.014,9.147425,8.525755,6.460924,7.393428,10.0029,.7259001,.07259,3853.291
"E02001368",9,4.56329,.3904555,.4772234,.408246,.9119907,1.111681,8.622,3.361,35.248,39,6881,"E08000012","E08000012",20.76733,13.58814,182.4148,.2223362,.1197195,1.453737,.5814948,3.361,35.248,13.63398,10.01573,9.963293,20.60829,10.43918,2.414348,.2299379,2009.626
"E02001369",3,3.528528,.2981737,.8945211,.3350707,.9220788,0,8.805,2.285,31.993,39,7992,"E08000012","E08000012",18.26827,13.6011,175.9127,1.358589,.3135206,1.86806,1.071195,2.285,31.993,10.87106,10.59671,8.710563,19.89026,10.79396,2.132546,.1476378,3905.238
"E02001370",7,4.241135,.7867133,1.52972,.4385244,.9038262,.452635,9.637,2.49,33.541,39,7050,"E08000012","E08000012",18.93617,12.92199,190.6098,.9537666,.3879728,2.958293,.937601,2.49,33.541,14.26107,11.09833,8.108109,23.17424,12.14584,.7247968,.1537448,6346.893
"E02001371",7,3.909153,.2941177,.9803922,.311046,.9300256,1.342823,9.506,2.367,29.774,39,7265,"E08000012","E08000012",18.8713,9.607708,171.5094,2.699074,.0268565,1.302538,.886263,2.367,29.774,14.95929,11.26187,10.5156,13.39891,12.96009,1.259202,.058117,7818.897
"E02001372",1,7.338683,.5008347,.7512521,.218328,.8910655,2.346889,9.268,2.311,28.53,39,5982,"E08000012","E08000012",24.13908,13.13942,168.3904,.7072818,.2250442,1.093072,.5143868,2.311,28.53,11.79525,9.866468,8.790801,11.42433,11.27603,1.019052,.1329198,3393.625
"E02001373",3,3.079275,.3526093,1.057828,.2580739,.9086989,0,9.59,2.527,29.897,39,9158,"E08000012","E08000012",21.2055,11.22516,152.8115,.7673187,.2053388,1.372528,.9078137,2.527,29.897,12.07068,10.50274,8.013937,14.45993,14.78134,1.166181,.058309,5602.843
"E02001374",4,2.332299,2.434275,2.142162,.3427607,.9231906,.5122576,9.494,2.392,32.593,39,9347,"E08000012","E08000012",16.2726,8.473307,176.2453,.500061,.5488474,7.476521,1.805098,2.392,32.593,12.92899,10.68047,8.224852,18.43195,15.15198,1.595745,.2431611,4021.508
"E02001375",5,6.109561,.2259036,.941265,.2474131,.8943191,1.000695,10.397,2.838,33.541,39,6809,"E08000012","E08000012",21.19254,13.65839,156.5577,2.168172,.0416956,.4725504,.5698402,2.838,33.541,13.74708,10.24358,8.475142,13.84718,14.32453,.931677,.2135093,7352.751
"E02001376",1,2.311708,2.717642,2.855827,.3394125,.9246598,0,9.637,2.49,33.541,39,9387,"E08000012","E08000012",14.31767,7.893896,175.3762,2.75121,1.086315,12.57527,2.633133,2.49,33.541,15.25985,10.62562,7.514068,24.36279,15.49827,1.650424,.1729016,10740.17
"E02001377",5,1.376493,4.64025,2.450469,.1485886,.9343957,.3313857,9.343,2.387,39.382,39,15910,"E08000012","E08000012",7.108737,4.556882,164.8984,4.264411,2.232493,5.642278,12.88916,2.387,39.382,9.57704,18.429,4.803626,23.98792,6.219765,1.71784,.1974529,9118.311
"E02001378",5,5.052577,.7320644,2.525622,.2237394,.8913147,1.806322,9.334,2.387,30.311,39,7798,"E08000012","E08000012",22.36471,12.50321,143.7205,.5770196,.1881586,1.5429,2.458605,2.387,30.311,10.49943,10.32917,7.576618,12.03178,11.2963,2.659933,.1683502,5775.951
"E02001380",10,6.241005,.2417962,1.139896,.0967611,.8464185,0,9.657,2.326,33.675,39,7643,"E08000012","E08000012",22.41266,14.98103,111.3128,.4650545,.6776508,.5979272,.5447781,2.326,33.675,8.096515,8.954424,6.327078,7.747989,9.504058,3.246168,.1803426,4994.063
"E02001381",4,2.396426,3.435469,3.110492,.2781654,.9173236,.0323067,9.732,2.576,31.025,39,9848,"E08000012","E08000012",14.39886,7.493907,157.1566,1.130734,2.54146,6.310575,2.283007,2.576,31.025,11.56983,11.90112,6.753313,17.55861,15.38886,2.937121,.1930502,7592.145
"E02001382",6,4.221636,.4638577,2.899111,.0775301,.83644,.0563539,8.74,2.191,25.467,39,6822,"E08000012","E08000012",23.64409,14.292,115.2726,1.042547,.5212736,.8030431,2.423218,2.191,25.467,7.753425,9.013699,5.863014,6.767123,8.875517,2.557352,.1128244,5207.643
"E02001383",3,1.93851,8.668077,14.79915,.2884026,.9097615,.4932676,8.823,2.535,34.768,39,9595,"E08000012","E08000012",11.5581,5.586243,170.4263,.9732036,1.093188,9.665378,7.652313,2.535,34.768,9.112386,11.57611,3.037462,15.05231,6.86783,3.913249,.440044,8731.685
"E02001384",4,2.166608,5.53528,4.86618,.1690742,.8917632,.0278759,9.947,2.724,30.388,39,11308,"E08000012","E08000012",8.701804,4.810753,151.9092,2.304404,3.400855,4.478722,1.291582,2.724,30.388,9.399414,15.9668,3.881836,20.26367,14.13518,2.064928,.1277275,11523.52
"E02001385",3,2.489499,19.01188,7.379612,.4191815,.9145535,.5884516,9.041,2.336,32.356,39,9761,"E08000012","E08000012",11.17713,5.665403,182.0387,1.287238,3.015815,23.3174,2.035062,2.336,32.356,12.88684,10.20785,6.69746,19.16859,10.63717,1.557522,.1769911,10340.84
"E02001386",6,5.803339,.4973475,.862069,.3140564,.9034476,.3578529,8.554,2.229,25.29,39,7668,"E08000012","E08000012",22.45696,16.71883,165.7571,.3313453,.0397614,.7024519,.7422134,2.229,25.29,13.956,13.41507,10.56617,14.49693,12.99547,1.067873,.0904977,4167.054
"E02001387",6,6.480192,.5623553,1.753225,.0572817,.8069323,.3489096,9.027,2.309,28.413,39,7901,"E08000012","E08000012",22.65536,13.98557,106.9766,.7725857,1.183801,1.133956,.6604362,2.309,28.413,6.902439,7.073171,4.04878,6.219512,11.04778,1.793797,.2347024,4862.093
"E02001388",10,3.307795,1.865461,2.882985,.1052212,.9051443,.5530474,9.259,2.437,29.147,39,8223,"E08000012","E08000012",13.38927,7.041226,136.3547,1.151242,.7110609,1.896163,1.106095,2.437,29.147,8.716137,10.31802,3.43934,11.07185,13.45876,2.276016,.1841863,6610.399
"E02001389",2,2.966165,6.417112,2.807487,.2982897,.8866527,3.30552,8.718,2.311,29.622,39,6709,"E08000012","E08000012",14.17499,8.257565,175.3511,.9146342,1.668806,8.520539,1.620668,2.311,29.622,7.487844,7.552674,4.084279,10.76175,12.72934,3.423491,.6430868,6071.38
"E02001390",7,4.004674,3.094705,2.684564,.391357,.9249754,.7537689,8.525,2.436,28.125,39,9414,"E08000012","E08000012",18.76992,10.10198,167.482,.8679762,1.39333,7.983097,1.553221,2.436,28.125,14.02481,10.06203,7.753273,19.3315,12.82731,2.213217,.2337905,7532.431
"E02001391",1,5.38132,.9647853,.6753497,.3153785,.9230681,1.289782,8.387,2.157,22.706,39,5835,"E08000012","E08000012",21.21679,14.70437,165.527,.201005,.0837521,1.105528,.2177554,2.157,22.706,14.1978,13.40659,11.38461,16.57143,14.60493,.8753743,.0460723,2216.028
"E02001392",6,9.538305,.2103049,2.733964,.0813862,.8408712,.0874585,8.511,2.28,24.325,39,5913,"E08000012","E08000012",24.33621,19.0597,102.9165,1.679202,.2973588,.6122092,1.084485,2.28,24.325,7.893738,8.159392,4.743833,5.73055,5.886593,2.474772,.0720807,3394.127
"E02001393",3,6.300867,.4418262,4.653903,.0387073,.8010305,.5159293,8.359,2.167,24.174,39,7618,"E08000012","E08000012",24.25834,18.03623,99.45828,2.166903,1.160841,.6449116,1.405907,2.167,24.174,4.91759,6.971089,3.080249,5.512024,4.815382,1.684533,.3062787,2203.333
