"msoa11cd","covid19","p80up","pblack50up","pasian50up","incomescore19","higheredu","pcarehm","pm251418","so21418","nox","countDays","allpop","la","utla","p5064","p6579","morbidity","pindian","ppakbang","pblack","pchinese","so21418.1","nox.1","pcareservice","psale_cust","pprocess_plant","pelementary","pbus","ptrain","ptube","personkm2","meanUVAJAN01APR17","meanUVAJAN01APR17_100","Meantempwinter"
"E02004394",0,6.874157,0.0543626,0.543626,0.0727784,0.8729147,2.27447,9.085,0.691,9.866,36,8161,"E07000064","E10000011",27.04325,21.02683,86.36959,0.2300026,0.0511117,0.3705597,0.166113,0.691,9.866,8.675675,4.459459,3.648649,7.027027,0.5108332,5.372556,0.2466091,64.6899,424.8311657,4.248311657,4.60672645527741
"E02004395",0,8.131258,0.0793861,0.5557026,0.1306466,0.9188959,0.1318565,9.324,0.634,10.448,36,8289,"E07000064","E10000011",24.52648,22.70479,94.3512,0.1977848,0.1714135,0.1318565,0.2373418,0.634,10.448,10.53258,7.527522,6.158881,11.36567,1.429619,2.767595,0.3665689,270.9707,430.3910792,4.303910792,5.42485134063229
"E02004396",1,8.457168,0.1833741,0.4482478,0.0889728,0.8842565,0.9811844,9.556,0.657,10.584,36,9152,"E07000064","E10000011",25.20761,27.54589,88.14278,0.1154335,0.0461734,0.3463004,0.1731502,0.657,10.584,8.975039,6.160382,5.762082,7.195964,1.146177,2.68488,0.1570105,118.8362,435.6108343,4.356108343,5.23098188354856
"E02004397",1,7.71612,0.2176279,0.5168661,0.0816298,0.8785229,1.275319,9.189,0.685,10.349,36,8722,"E07000064","E10000011",23.26301,17.55331,86.59441,0.2375594,0.0125031,0.3625906,0.2875719,0.685,10.349,9.589041,5.535365,4.02572,7.576181,0.5770965,5.662759,0.2164112,132.5328,427.3925486,4.273925486,4.83269183379782
"E02004398",3,6.454308,0.254372,0.4769475,0.2321664,0.9343786,1.053114,9.834,0.802,12.497,36,9575,"E07000064","E10000011",19.44648,14.72585,105.0378,0.1717033,0.3090659,0.503663,0.1488095,0.802,12.497,15.41386,10.14917,7.575315,13.60047,1.194743,3.362349,0.0853388,2392.439,432.9487543,4.329487543,5.41629588603973
"E02004399",2,11.08241,0.2410219,0.8194746,0.1141123,0.9107866,3.674101,9.829,0.961,14.26,36,8130,"E07000064","E10000011",21.73432,23.41943,101.2234,1.070001,0.2062653,0.554338,0.2965064,0.961,14.26,14.34962,8.327598,6.331728,9.944942,0.9345794,2.531153,0.0194704,1888.296,438.8066743,4.388066743,5.58691075642904
"E02004400",5,14.86647,0.18596,0.6353634,0.0669317,0.8726012,2.101251,9.079,0.643,10.94,36,10110,"E07000064","E10000011",24.51039,32.10683,84.85951,0.2541048,0.0195465,0.2150117,0.2345583,0.643,10.94,9.757398,7.22474,3.865636,6.291656,0.7596786,3.579255,0.0876552,507.4114,432.8150988,4.328150988,5.41157565200538
"E02004401",0,15.14813,0.021245,0.5523688,0.0795734,0.8995719,1.577164,9.834,0.865,14.279,36,8067,"E07000064","E10000011",21.06111,28.27569,84.78309,0.0651721,0.2085506,0.1173097,0.1824818,0.865,14.279,13.21633,7.772206,5.157593,8.05874,0.6307223,3.763988,0.1017294,3056.233,427.0908343,4.270908343,5.50598409440782
"E02004402",0,9.844994,0.3800475,1.021378,0.1834004,0.910744,4.156142,9.759,0.826,15.15,36,9548,"E07000064","E10000011",21.39715,19.42815,98.97185,0.7347876,0.3444317,0.7921929,0.3903559,0.826,15.15,15.824,9.018858,5.684613,10.65865,1.042529,5.973854,0.1820288,6508.203,432.9487543,4.329487543,5.61693859100342
"E02004403",2,5.202145,0.1097293,1.060717,0.0580671,0.8711762,0,9.206,0.717,11.065,36,6901,"E07000065","E10000011",25.25721,17.5192,80.22206,0.1388246,0.2467993,0.2313744,0.354774,0.717,11.065,8.897014,4.631322,2.985984,7.068861,1.267999,7.027724,0.1719321,121.7175,431.1403886,4.311403886,4.50018025344273
"E02004404",0,5.822438,0,0.2578269,0.0379474,0.8194212,0.1868868,9.124,0.7,10.662,36,6578,"E07000065","E10000011",26.23898,16.6464,71.51959,0.2180346,0.0311478,0.1090173,0.0467217,0.7,10.662,6.978908,5.552109,2.791563,5.42804,0.7512152,9.964648,0.2209456,65.11364,424.9996016,4.249996016,4.41048403623711
"E02004405",0,6.355866,0.0856898,0.6426735,0.0566919,0.8959186,0,9.733,0.883,13.179,36,6435,"E07000065","E10000011",20.4662,17.32712,69.96508,0.2930529,0.2240993,0.379245,0.3102913,0.883,13.179,9.849808,8.976598,3.842124,6.706252,1.267983,5.462082,0.1950744,2263.824,427.2850286,4.272850286,4.03361998664008
"E02004406",6,10.85578,0.1093494,0.4373975,0.0556961,0.8544691,3.90625,9.34,0.761,11.883,36,7572,"E07000065","E10000011",23.61331,21.63233,77.50162,0.3208705,0.1116071,0.1534598,0.4185268,0.761,11.883,8.379889,7.350779,3.293149,6.527492,1.515152,5.312869,0.1770956,1053.512,427.7450057,4.277450057,4.0529188542139
"E02004407",2,7.596358,0.0855676,0.3422704,0.0493601,0.8271183,0.3592046,8.99,0.66,9.997,36,8017,"E07000065","E10000011",26.55607,19.2466,77.8173,0.3207184,0.0513149,0.243746,0.5131494,0.66,9.997,7.634205,5.530078,2.400863,6.25843,0.7251632,10.33358,0.3807107,105.8208,422.9957486,4.229957486,4.41725167774019
"E02004408",1,4.341464,0.1094491,0.8391098,0.080364,0.9147517,0,9.697,1.001,12.916,36,8200,"E07000065","E10000011",23.46342,14.28049,83.77871,0.2756201,0.4510148,0.4259584,0.3382611,1.001,12.916,11.10586,8.742911,4.914934,10.51512,3.089651,3.900051,0.05065,2305.65,427.2850286,4.272850286,4.13306216398875
"E02004409",0,7.293561,0.1880406,0.5265138,0.0465998,0.8441736,5.207588,9.154,0.715,10.635,36,5498,"E07000065","E10000011",28.51946,19.53438,70.27496,0.2863278,0.071582,0.3042233,0.3221188,0.715,10.635,9.260615,3.513909,2.672035,7.393851,0.6079028,6.560284,0.2532928,69.7374,427.1328,4.271328,4.49812872986815
"E02004410",0,6.120988,0.0554324,0.3048781,0.044424,0.8643027,0.9841513,9.076,0.767,10.494,36,8381,"E07000065","E10000011",27.32371,20.65386,80.85616,0.1405931,0.0255624,0.1789366,0.0511247,0.767,10.494,7.48526,5.075622,3.486286,5.434504,0.5913044,6.139131,0.2608696,99.19932,433.1392457,4.331392457,4.55937598224431
"E02004411",5,5.732044,0.0885478,0.7083825,0.0749413,0.8992747,0.2937375,9.763,0.922,13.346,36,8688,"E07000065","E10000011",22.30663,16.82781,97.13543,0.493479,0.446481,0.1527435,0.328986,0.922,13.346,11.45161,8.387096,5.506912,11.31336,1.594014,2.976578,0.0487964,2023.057,435.4996114,4.354996114,4.81131703058879
"E02004412",1,7.012828,0.2232855,0.4146731,0.06098,0.9092897,0.8492023,9.382,0.832,11.652,36,8185,"E07000065","E10000011",22.26023,18.28955,74.16264,0.2316006,0.3216675,0.2187339,0.4117344,0.832,11.652,11.57813,7.039711,4.744714,8.406395,0.8508327,3.131788,0.2172339,1159.222,431.0847771,4.310847771,4.3175453821818
"E02004413",2,8.183119,0.1914486,0.4467135,0.0655015,0.863237,2.108037,8.993,0.722,10.206,36,6990,"E07000065","E10000011",25.36481,20,82.08783,0.2781438,0.0439174,0.1756697,0.102474,0.722,10.206,10.76116,5.832604,4.316127,7.524059,0.761218,3.585737,0.1802885,137.9744,426.9332571,4.269332571,4.45314645767212
"E02004414",4,4.029192,0.1523616,0.8633824,0.0584614,0.8944043,0.9027081,9.814,0.983,14.08,36,6577,"E07000065","E10000011",23.56698,13.01505,86.10838,0.6185222,0.1504513,0.1337345,0.3176195,0.983,14.08,9.975669,7.542579,4.774939,9.73236,2.207556,3.959945,0.1593082,2095.762,436.4895086,4.364895086,4.83430650499132
"E02004415",2,5.907473,0.2225519,0.6676558,0.0619753,0.8703226,1.21971,9.038,0.76,10.7,36,7025,"E07000065","E10000011",26.86121,18.03559,82.80479,0.2276793,0.0487884,0.3089933,0.1788909,0.76,10.7,7.898945,5.308602,3.869524,7.355293,0.8005337,4.313987,0.1556593,82.17266,437.7128914,4.377128914,4.82760132879877
"E02004416",0,6.374004,0.0327118,0.2616945,0.070078,0.8591316,0.3881385,9.004,0.718,10.091,36,6401,"E07000065","E10000011",27.0114,21.73098,78.69164,0.0776277,0,0.0776277,0.1242043,0.718,10.091,9.376927,5.552128,4.318322,7.371993,0.5982906,2.628205,0.1282051,74.92132,428.9311543,4.289311543,4.9645658232208
"E02004417",2,10.32879,0.3133568,0.8225617,0.0918212,0.9187255,0.9236234,9.401,0.837,11.715,36,6235,"E07000065","E10000011",20.86608,19.29431,91.8326,0.2841918,0.1776199,0.3374778,0.3374778,0.837,11.715,12.38972,7.940161,6.40583,9.359417,1.613316,1.84379,0.0256082,1139.436,433.4136686,4.334136686,5.07850131988525
"E02004418",0,7.648283,0.1737619,0.6516073,0.1157736,0.9298055,1.647059,9.557,0.883,13.719,36,5766,"E07000065","E10000011",21.10649,17.63788,89.13319,0.0723982,0.4162896,0.2895928,0.2352941,0.883,13.719,12.14575,8.906882,7.57085,10.16194,1.626016,1.783373,0.1049043,1571.558,434.5870629,4.345870629,4.98171734809875
"E02004419",0,6.389302,0.1304348,0.5217391,0.1909005,0.9460582,1.382566,8.979,0.685,10.506,36,6057,"E07000065","E10000011",20.90144,15.78339,103.1711,0.4889563,0.4889563,0.2529084,0.1180239,0.685,10.506,14.45935,9.681476,9.555742,13.70495,1.93532,1.273237,0,655.549,436.2052114,4.362052114,5.148988087972
"E02004420",2,7.729505,0.2038925,0.3892493,0.0776973,0.8945965,1.502044,8.932,0.714,10.418,36,13235,"E07000065","E10000011",21.98716,20.48357,82.68201,0.1616123,0.1806255,0.3422379,0.5703964,0.714,10.418,8.842105,6.021053,4.652632,8.294737,1.102551,2.736451,0.0664187,109.7642,443.5877486,4.435877486,5.01540061384895
"E02004421",3,9.082084,0.2571355,0.4628439,0.1102412,0.9200012,2.14239,9.369,0.761,13.449,36,9271,"E07000065","E10000011",21.03333,18.33675,85.4526,0.5355976,0.0522534,0.1959504,0.1306336,0.761,13.449,11.89335,8.208508,7.130018,10.7849,1.221141,8.376264,0.0381607,1317.572,444.9262629,4.449262629,5.09927268255325
"E02004422",2,7.290687,0.1357159,0.6107215,0.0742469,0.9128857,0.3802683,9.207,0.712,11.794,36,10630,"E07000065","E10000011",22.85042,20.10348,91.16203,0.4542094,0.1690081,0.2323862,0.1478821,0.712,11.794,10.42435,7.218635,5.442804,7.910517,1.580611,3.703146,0.0752672,334.7218,435.5382857,4.355382857,5.34847765584146
"E02004423",0,10.50046,0,0.5479452,0.0654676,0.8984206,0.2553763,9.043,0.67,10.821,36,7533,"E07000065","E10000011",23.44352,24.89048,83.49541,0.4973118,0.0672043,0.094086,0.2688172,0.67,10.821,11.17318,8.069522,5.369336,8.410925,2.102988,3.714623,0.1179245,699.3477,445.9628571,4.459628571,5.0062426220287
"E02004424",2,4.729257,0.3624502,1.812251,0.026015,0.8714682,0.0981354,10.272,1.16,17.654,42,7147,"E07000066","E10000012",22.45697,16.51042,89.23901,1.051451,0.406561,0.3925417,0.2243095,1.16,17.654,6.90899,6.520533,3.496115,5.160932,1.152465,16.47459,0.6234649,2495.279,434.9754514,4.349754514,4.44676264127096
"E02004425",3,5.66968,0.3403933,1.248109,0.0583036,0.8835657,0.5172179,10.371,1.03,16.709,42,7302,"E07000066","E10000012",21.73377,12.65407,107.4261,0.8574929,0.2858309,0.6533279,0.3811079,1.03,16.709,7.291667,5.34188,5.021368,7.318376,1.205046,19.54434,0.5836942,1824.947,438.3397029,4.383397029,4.54562001758152
"E02004426",5,7.058679,0.5117707,0.8529512,0.057997,0.8736025,0,10.546,1.123,18.233,42,8146,"E07000066","E10000012",21.05328,13.20894,95.59697,1.087652,0.268714,0.8317338,0.3071017,1.123,18.233,7.068607,5.873181,4.028067,6.444906,0.9687836,19.68066,0.7534984,2496.213,436.4522743,4.364522743,4.42188723882039
"E02004427",4,7.789554,0.148368,1.661721,0.0475743,0.8748528,0.0528961,10.559,1.142,17.876,42,7831,"E07000066","E10000012",22.41093,17.71166,90.4587,0.6215287,0.5157366,0.3173763,0.3834964,1.142,17.876,7.112007,5.787504,3.887129,7.198388,1.211556,17.12954,0.3914259,1469.376,436.3235657,4.363235657,4.50706850687663
"E02004428",1,7.526726,0.499232,0.8064516,0.1007256,0.9245443,2.056347,11.11,2.018,22.971,42,6922,"E07000066","E10000012",20.09535,14.86565,116.3957,0.4533679,0.0647668,1.295337,0.2752591,2.018,22.971,9.373895,7.923594,8.029714,8.66643,1.678933,12.00552,0.3449862,3544.616,434.2282971,4.342282971,4.8420135974884
"E02004429",5,8.332215,0.3206997,1.516035,0.0699477,0.9134713,0.6655131,11.052,1.479,22.197,42,7453,"E07000066","E10000012",23.19871,20.00537,100.4146,1.131372,0.5723413,0.9849594,0.1197924,1.479,22.197,8.222591,7.613511,6.699889,8.139535,1.225759,9.952434,0.5122576,897.4058,427.5985371,4.275985371,4.86336670981513
"E02004430",2,4.318735,0.5584512,1.526433,0.0447775,0.928221,0.0868271,11.079,1.633,23.043,42,8220,"E07000066","E10000012",21.59367,13.46715,97.65768,0.5333664,0.0868271,0.8434632,0.570578,1.633,23.043,8.254554,6.68665,6.894166,8.070094,1.082361,12.31186,0.2198546,2471.971,442.4626286,4.424626286,4.87405527962579
"E02004431",4,3.068555,0.6459427,2.341542,0.089789,0.9355169,0,11.386,1.703,24.618,42,9744,"E07000066","E10000012",18.90394,11.0119,108.6811,0.9150038,0.4850623,1.212656,0.5622313,1.703,24.618,7.794295,7.834472,7.091201,8.376858,1.495439,14.56557,0.4187229,2110.961,435.0305829,4.350305829,4.94798361460368
"E02004432",1,5.555555,0.1924557,1.039261,0.1089381,0.9147927,0,10.629,1.139,18.448,42,6840,"E07000066","E10000012",22.5731,16.11111,102.6422,0.377249,0.0435287,0.7544979,0.2031341,1.139,18.448,6.888217,5.377644,6.163142,7.583082,1.40647,10.89009,0.6228652,325.271,434.5648457,4.345648457,4.73582640488942
"E02004433",1,4.529886,0.8443465,0.8443465,0.1315817,0.9266709,1.172918,11.192,1.204,24.496,42,9051,"E07000066","E10000012",20.73804,11.87714,114.6537,1.126466,0.3019394,1.834862,0.2438741,1.204,24.496,9.039162,6.739526,7.1949,9.995446,1.603175,9.650794,0.6190476,2098.314,434.5648457,4.345648457,4.80594937006633
"E02004434",7,3.453797,1.651593,1.926858,0.1663627,0.9382172,0.6440071,11.039,1.496,24.293,42,8744,"E07000066","E10000012",21.02013,12.03111,131.8055,0.5724508,0.2862254,3.243888,0.4293381,1.496,24.293,9.464367,10.34952,10.57649,12.27871,3.1791,5.85458,0.2832861,697.022,436.8781029,4.368781029,5.02706006079009
"E02004435",7,4.260624,1.651306,0.7296467,0.1779485,0.9469759,0,11.828,1.638,30.683,42,9224,"E07000066","E10000012",18.70121,9.345186,122.7291,0.5599801,0.3484321,3.260329,0.099552,1.638,30.683,10.27027,10.32432,11.86487,15.72973,4.344691,6.706328,0.306472,2825.064,428.9064686,4.289064686,4.90941015879313
"E02004436",3,2.784446,2.757432,1.421801,0.2897343,0.9486134,0.5064935,11.35,1.534,25.721,42,8332,"E07000066","E10000012",18.1109,11.28181,135.1781,0.6883117,0.4285714,5.805195,0.2727273,1.534,25.721,10.88882,11.90554,14.13578,17.80912,3.931249,5.266045,0.2194185,5985.343,432.2448,4.322448,5.01216236750285
"E02004437",10,4.291939,0.950764,1.358234,0.1678801,0.9350129,0.1398957,10.846,1.289,24.468,42,9180,"E07000066","E10000012",19.6732,13.15904,132.5078,0.5850185,0.7885031,3.026834,0.5087117,1.289,24.468,8.581297,9.032944,9.218916,13.33688,2.392015,10.10153,0.4474273,1899.471,436.1986286,4.361986286,4.70000902811686
"E02004438",6,6.900852,1.555776,1.555776,0.1967122,0.9323686,4.025055,11.36,1.54,26.899,42,9622,"E07000066","E10000012",17.61588,8.969029,135.0915,1.913931,0.5799791,4.686231,0.417585,1.54,26.899,12.3081,9.740603,9.740603,14.39915,3.131452,7.518926,0.6194081,2895.325,428.9064686,4.289064686,4.8775183889601
"E02004439",2,2.137222,2.290837,1.494024,0.2412566,0.9570589,0,10.914,1.319,22.483,42,10013,"E07000066","E10000012",15.78947,7.250574,135.4958,1.67445,0.6151042,5.342294,0.2164256,1.319,22.483,10.50562,10.75843,10.42135,18.98876,2.515409,8.712311,0.5997002,7371.903,430.8833829,4.308833829,4.79604276021322
"E02004440",2,4.914122,1.423077,1.653846,0.1637876,0.9337528,0,11.213,1.402,25.674,42,8384,"E07000066","E10000012",18.92891,9.983301,120.3014,3.972081,0.5203046,3.718274,0.2664975,1.402,25.674,9.700081,9.673061,9.510943,15.94164,3.068464,8.105711,0.4079461,4076.014,425.5681371,4.255681371,4.83220156033834
"E02004441",1,3.895258,1.283932,1.834189,0.2121301,0.9377919,0.2012073,11.398,1.408,27.288,42,7676,"E07000066","E10000012",21.00052,14.68213,138.0681,0.6841046,0.9121395,3.97049,0.1743796,1.408,27.288,10.53426,10.56444,12.07365,15.24298,3.635028,6.205251,0.2753809,3834.385,435.0165943,4.350165943,5.01588296890259
"E02004442",2,2.899218,2.472015,1.725746,0.2682661,0.949927,0,11.289,1.477,24.546,42,8692,"E07000066","E10000012",18.3272,8.812701,124.3738,0.5496519,0.4885795,5.71638,0.3175766,1.477,24.546,10.88772,11.5682,11.41355,17.10486,3.586648,5.823864,0.4794034,6839.521,429.8901943,4.298901943,4.91121816635132
"E02004443",3,5.117005,0.7960199,3.117745,0.1102956,0.9220897,0,10.803,1.291,23.313,42,9615,"E07000066","E10000012",18.85596,11.08684,111.1012,3.98972,0.5996818,2.729164,0.1590993,1.291,23.313,9.516766,8.974359,7.174556,11.34122,1.913715,9.820379,0.3525264,2505.399,429.8901943,4.298901943,4.92543967564901
"E02004444",4,3.706522,0.7172131,2.663934,0.0672588,0.8983238,1.015004,10.611,1.2,19.586,42,9200,"E07000066","E10000012",22.73913,13.1087,115.8433,1.732127,0.5626655,1.710062,0.8826125,1.2,19.586,6.930289,6.828373,6.339177,7.664085,1.043504,16.57848,0.6466784,1574.148,427.20192,4.2720192,4.67151183552212
"E02004445",1,3.93008,2.413793,1.494253,0.1819799,0.9440557,0.5994617,10.653,1.211,22.562,42,8524,"E07000066","E10000012",19.56828,11.4031,131.4081,0.7462686,0.2569122,5.517495,0.1957426,1.211,22.562,9.694794,10.41293,11.13106,14.28571,3.269262,7.852801,0.3942829,916.83,436.8910629,4.368910629,5.07515891393026
"E02004446",0,4.939531,0.1404494,0.4213483,0.0739602,0.8900935,0,10.057,0.877,10.316,42,6863,"E07000067","E10000012",27.68469,17.16451,94.23032,0.1744693,0.0581564,0.2907822,0.3343995,0.877,10.316,8.504566,6.078767,6.307077,8.590182,0.8835657,2.140193,0.1570783,79.23668,440.2853486,4.402853486,4.05997987833533
"E02004447",1,5.605572,0.0717617,0.1076426,0.0517139,0.881218,0,10.157,0.983,10.59,42,5887,"E07000067","E10000012",29.38678,20.92747,84.34598,0.0342524,0.0342524,0.1370098,0.0171262,0.983,10.59,7.844452,5.497821,5.397251,7.207509,0.6907668,3.799217,0.20723,41.49623,439.5838629,4.395838629,4.28415875317138
"E02004448",1,5.179001,0.1800504,0.5041412,0.0753261,0.9156406,0.4882659,10.2,0.994,11.197,42,7067,"E07000067","E10000012",24.35262,17.22089,84.46951,0.1417546,0.0472515,0.1417546,0.1260041,0.994,11.197,9.907975,6.165644,6.503067,10.6135,0.7802341,2.080624,0.130039,168.3979,429.3459117,4.293459117,4.37225548237089
"E02004449",1,5.127016,0.068306,0.307377,0.1342809,0.9283344,1.037369,10.574,1.448,14.46,42,8621,"E07000067","E10000012",21.14604,14.05869,104.9892,0.3418602,0.0589414,0.4125899,0.1768242,1.448,14.46,13.19544,7.86971,8.654304,12.76748,2.136334,1.451402,0.0652316,3709.781,433.05984,4.3305984,4.47670761744181
"E02004450",3,5.578512,0.0365764,0.329188,0.0601612,0.8733149,0.0995025,10.074,0.967,10.86,42,6292,"E07000067","E10000012",28.35346,19.24666,93.40067,0.066335,0.1160862,0.0829187,0.066335,0.967,10.86,7.337461,5.077399,5.727554,7.49226,0.6878189,3.283781,0.4659419,68.30935,429.68448,4.2968448,4.18419328512567
"E02004451",1,7.241221,0.0854944,0.3419778,0.0707597,0.9012765,2.423823,10.316,1.298,11.966,42,8714,"E07000067","E10000012",23.37618,17.67271,94.35779,0.2192982,0.3000923,0.1846722,0.1038781,1.298,11.966,10.42462,6.083015,5.605916,7.657443,1.431392,4.113195,0.0987167,283.9669,431.5058743,4.315058743,4.52165981270801
"E02004452",4,6.909091,0.1135074,1.248581,0.0639514,0.9133951,3.874717,10.206,1.043,12.12,42,9350,"E07000067","E10000012",21.96791,16.40642,102.2099,0.4628135,0.204499,0.516629,0.6673124,1.043,12.12,10.3731,7.585076,7.298073,9.778598,1.443023,4.016662,0.1338887,343.3809,431.6597486,4.316597486,4.37316516876221
"E02004453",2,5.090404,0.5726872,1.321586,0.1780109,0.9421028,0.5076858,10.547,1.494,16.941,42,7190,"E07000067","E10000012",19.3185,13.00417,119.1412,0.5217882,0.3525596,1.071781,0.2256381,1.494,16.941,12.08791,9.76801,9.737485,15.53724,2.380952,2.681072,0.2801121,2481.98,430.69248,4.3069248,4.37505663765801
"E02004454",2,5.434318,0.844773,1.337557,0.1062511,0.9234474,0.6277323,10.897,1.587,17.25,42,9348,"E07000067","E10000012",18.44245,12.08815,112.4177,0.6165228,0.3250757,1.502074,0.6053133,1.587,17.25,10.3427,9.193515,7.94172,12.8463,3.729673,4.893332,0.1790243,5239.22,431.6358857,4.316358857,4.40007464090983
"E02004455",2,3.901623,0.2706883,1.469451,0.0458624,0.907317,0.1440922,10.621,1.249,15.006,42,7766,"E07000067","E10000012",23.03631,15.37471,88.99878,0.4715745,0.3667802,0.4715745,0.3274823,1.249,15.006,9.57979,7.653827,6.278139,7.928965,1.501991,4.813608,0.2352515,656.5723,431.1180617,4.311180617,4.30077481269836
"E02004456",1,4.035739,0.7835821,1.380597,0.1340669,0.9440386,0,10.823,1.339,17.445,42,9961,"E07000067","E10000012",19.3856,10.98283,109.7445,0.5161,0.6170762,0.8863458,0.25805,1.339,17.445,12.06356,9.198747,10.74306,13.71978,2.310635,3.93267,0.1071155,4580.434,430.7901943,4.307901943,4.47004818916321
"E02004457",2,4.787489,0.6263702,0.9395553,0.1082174,0.9257174,0.9679605,10.42,1.103,13.112,42,10423,"E07000067","E10000012",20.7234,12.45323,110.9055,0.8421257,0.2129513,0.9098829,0.3000678,1.103,13.112,10.50675,8.784973,8.021914,11.11329,1.967751,4.372779,0.2459688,291.5269,429.9445029,4.299445029,4.4628607167138
"E02004458",1,4.885117,0.1057455,0.9517096,0.0484158,0.8931266,0.51476,10.423,1.193,13.41,42,9662,"E07000067","E10000012",20.78245,12.98903,94.68584,0.3571804,0.1996008,0.4412228,0.1680849,1.193,13.41,8.044354,7.96371,5.604839,7.580645,1.27379,6.368949,0.1798292,987.2314,430.08192,4.3008192,4.37143570582072
"E02004459",2,6.223669,0.1197892,0.2635362,0.0679762,0.8978655,0.8599865,10.584,1.218,13.994,42,10444,"E07000067","E10000012",23.10418,17.1486,92.46981,0.2222437,0.1352788,0.2319065,0.0676394,1.218,13.994,8.38276,5.69395,5.456702,7.47331,1.298526,12.52536,0.1487894,224.6403,420.7356343,4.207356343,4.53071769835457
"E02004460",4,3.55511,0.622084,1.399689,0.1131982,0.9236583,0.2484472,10.703,1.323,15.177,42,8973,"E07000067","E10000012",21.27494,15.61351,107.7173,0.5194805,0.1355167,0.609825,0.1693958,1.323,15.177,10.21566,8.626561,10.17026,11.75936,0.9172933,9.62406,0.1353384,560.5497,428.9363657,4.289363657,4.54792561001248
"E02004461",0,2.514344,0.6578947,1.052632,0.1559437,0.9471225,0,10.863,1.224,13.842,42,5926,"E07000067","E10000012",18.32602,10.93486,109.2401,0.2749141,0.1890034,1.151203,0.0171821,1.224,13.842,12.06712,8.746876,13.20957,13.9593,1.671043,6.946765,0.0716161,1421.48,434.2357029,4.342357029,4.51931925614675
"E02004462",3,5.402706,0.6731051,1.404741,0.1041514,0.9163286,1.499753,11.62,2.1,22.68,42,11013,"E07000067","E10000012",18.84137,12.77581,115.2625,0.8880118,0.2368032,1.075481,0.1578688,2.1,22.68,8.653487,7.180157,8.672137,9.828423,0.9894371,13.06324,0.3877524,2552.593,434.6249143,4.346249143,4.60917912589179
"E02004463",4,6.21511,0.3373199,1.042625,0.0709726,0.9056395,1.31546,10.547,1.171,14.028,42,8061,"E07000067","E10000012",22.90038,16.48679,103.2323,0.463543,0.0876973,0.7141067,0.1127537,1.171,14.028,8.684802,7.53681,6.937859,9.558273,1.092801,10.47702,0.3469211,150.1032,435.6390857,4.356390857,4.48060323030521
"E02004464",4,6.756489,0.2327205,0.465441,0.0619594,0.8802431,0.890937,10.661,0.94,17.624,42,10094,"E07000068","E10000012",24.96533,17.98098,86.44633,0.2150538,0.030722,0.5222734,0.1638505,0.94,17.624,7.962185,5.714286,5.336134,7.142857,0.86147,6.780603,1.556204,211.0248,434.6062629,4.346062629,4.41770630171805
"E02004465",2,8.713894,0.1096091,0.8768725,0.0586447,0.8728709,0.2681864,10.749,0.961,17.507,42,6197,"E07000068","E10000012",24.88301,17.23415,83.72362,0.7877975,0.1843781,0.3519946,0.2514247,0.961,17.507,7.951289,5.444126,4.226361,6.984241,0.9842981,16.24092,0.6796344,221.7159,437.8756114,4.378756114,4.38824295713788
"E02004466",2,6.568365,0.9455494,1.597652,0.0884359,0.8994259,0.4948046,10.642,1.039,18.693,42,8206,"E07000068","E10000012",21.58177,11.67439,95.87055,0.9030183,0.4576942,2.14003,0.3092529,1.039,18.693,9.253036,6.745929,5.867149,8.141639,2.059087,15.63116,1.056401,1321.064,439.5871543,4.395871543,4.52564144134521
"E02004467",1,4.604472,0.929368,2.713755,0.1040685,0.8899565,2.534988,11.42,1.207,25.331,42,8318,"E07000068","E10000012",18.86271,13.12816,105.7132,0.844996,0.5677317,1.412728,0.3036705,1.207,25.331,11.86755,6.490066,5.298013,8.715232,2.146558,10.45522,1.017765,4617.172,438.5363657,4.385363657,4.36921803156535
"E02004468",5,8.471541,0.2027484,2.703311,0.0226301,0.828966,0.5549177,10.845,0.981,20.758,42,10612,"E07000068","E10000012",23.66189,14.70976,76.68589,1.95178,0.3157291,0.5931879,0.8993494,0.981,20.758,5.540166,4.027275,2.365225,3.601108,0.4701978,23.49606,1.06486,1067.603,438.6744,4.386744,4.44577503204346
"E02004469",3,6.058849,0.647715,2.554876,0.0439823,0.8867222,0,11.023,0.976,22.423,42,6899,"E07000068","E10000012",23.03232,15.40803,87.87552,1.049257,0.7577966,1.326144,0.6120664,0.976,22.423,7.318468,5.460263,5.345912,6.575186,1.382766,11.90381,1.563126,407.8774,432.5128046,4.325128046,4.47965767648485
"E02004470",10,5.104131,1.047486,3.072626,0.0686518,0.8894471,0.31874,11.039,1.171,24.576,42,11716,"E07000068","E10000012",16.22567,9.533971,99.32704,2.643667,0.5812318,1.837443,0.8624731,1.171,24.576,7.104184,4.64315,3.002461,7.169811,1.432486,23.86647,1.880917,4742.858,438.5363657,4.385363657,4.47320699691772
"E02004471",9,6.013337,0.9112386,2.632467,0.091969,0.8842722,1.963953,10.909,1.119,23.456,42,8398,"E07000068","E10000012",21.49321,11.89569,107.0025,1.441889,0.5344934,1.939093,0.4972032,1.119,23.456,8.868661,5.591678,4.811443,8.608582,1.224633,14.27572,1.224633,439.1764,434.92608,4.3492608,4.5444193482399
