msoa,meanUVAJAN01APR17
E02002507,391.2858514
E02002508,387.0901029
E02002509,387.0901029
E02002510,390.7674514
E02002512,386.0767543
E02002513,389.6172617
E02002514,387.98496
E02002515,383.3761371
E02002516,383.3761371
E02002517,383.0597486
E02002518,383.6925257
E02002519,383.3761371
E02002520,383.41584
E02002521,387.7232914
E02002523,382.8532114
E02002524,387.7901486
E02002525,380.0867657
E02002526,377.0331429
E02002527,392.1029486
E02002529,379.5082971
E02002530,389.6923886
E02002532,377.6922514
E02002533,376.7938971
E02002534,375.2397257
E02002535,391.33296
E02002536,392.7505371
E02002537,392.3461029
E02002538,391.9573029
E02002539,389.3832
E02002540,392.7505371
E02002541,393.9115886
E02002542,393.9115886
E02002543,395.07264
E02002544,392.23872
E02002545,388.7421943
E02002546,389.6907429
E02002547,387.8816914
E02002548,388.7440457
E02002549,381.64896
E02002550,380.6907429
E02002551,390.7674514
E02002552,390.2490514
E02002553,390.2490514
E02002554,389.5204114
E02002555,384.7618286
E02002556,388.7917714
E02002557,388.0565486
E02002558,392.4946286
E02002559,386.34624
E02002560,383.5806171
E02002561,381.1260343
E02002562,383.5806171
E02002563,381.1260343
E02002564,385.9989943
E02002565,385.9989943
E02002566,383.5073829
E02002567,382.2010971
E02002568,387.2349257
E02002569,388.4530286
E02002570,383.5073829
E02002571,383.27616
E02002572,383.4341486
E02002573,384.81408
E02002574,399.9114514
E02002575,392.4506057
E02002576,395.2867886
E02002577,392.2348114
E02002578,395.8784914
E02002579,393.4609371
E02002580,390.6621257
E02002581,395.4816
E02002582,381.4132114
E02002583,393.51168
E02002584,390.6621257
E02002585,392.1355886
E02002586,393.3438171
E02002587,391.3733486
E02002588,395.4061714
E02002589,393.7784914
E02002590,389.6426057
E02002591,391.3557943
E02002592,394.3562841
E02002593,391.0145143
E02002594,391.4718171
E02002595,389.7294171
E02002596,389.70048
E02002597,389.7294171
E02002598,397.9040914
E02002599,392.8295314
E02002600,389.7294171
E02002601,391.7038629
E02002602,387.7549714
E02002603,389.7380571
E02002604,400.3191771
E02002605,392.8295314
E02002606,386.5681371
E02002607,388.63488
E02002608,391.1617646
E02002609,386.5681371
E02002610,387.23904
E02002611,383.5732114
E02002612,383.7867429
E02002613,375.44256
E02002614,380.2455771
E02002615,386.81424
E02002616,392.0050286
E02002617,394.1757257
E02002618,394.1757257
E02002619,392.0050286
E02002620,394.1757257
E02002621,394.1757257
E02002622,396.3464229
E02002623,392.0050286
E02002624,371.088
E02002625,392.5100571
E02002626,393.4754743
E02002627,391.2312686
E02002628,390.8443886
E02002629,386.7428571
E02002630,390.8443886
E02002631,392.9474743
E02002632,394.66224
E02002633,378.8417829
E02002634,378.3608229
E02002635,379.8497829
E02002636,378.3608229
E02002637,379.8497829
E02002638,383.3658514
E02002639,381.2011886
E02002640,383.3658514
E02002641,384.2487771
E02002642,386.88192
E02002643,386.88192
E02002644,390.1367314
E02002645,386.88192
E02002646,393.3915429
E02002647,386.88192
E02002648,390.1367314
E02002649,386.88192
E02002650,388.3040229
E02002651,386.88192
E02002652,410.7324343
E02002653,414.6183771
E02002654,404.8469486
E02002655,414.6183771
E02002656,410.7324343
E02002657,414.6183771
E02002658,414.5072914
E02002659,405.5422629
E02002660,413.1413486
E02002661,413.82432
E02002662,414.0296229
E02002663,405.5422629
E02002664,413.3129143
E02002665,403.8122057
E02002666,410.92416
E02002667,412.6677943
E02002668,411.7922743
E02002669,410.92416
E02002670,401.5509943
E02002671,411.7922743
E02002672,413.0742857
E02002673,410.5102629
E02002674,401.5509943
E02002675,410.92416
E02002676,406.2375771
E02002677,410.7172114
E02002678,406.2375771
E02002679,401.5509943
E02002680,410.92416
E02002681,403.37856
E02002682,406.2375771
E02002684,399.6362057
E02002685,391.9350857
E02002686,398.16576
E02002687,397.9978971
E02002688,395.0471314
E02002689,401.5303314
E02002691,399.7082743
E02002692,401.2778057
E02002693,405.5393829
E02002694,399.1625143
E02002695,407.1003429
E02002696,402.1980891
E02002697,406.0003004
E02002698,387.2964343
E02002699,396.5891657
E02002700,399.4864457
E02002701,393.5103508
E02002702,402.3837257
E02002703,390.4506514
E02002704,410.3646171
E02002705,403.09248
E02002706,398.9614629
E02002707,393.3767314
E02002708,399.7933714
E02002709,386.6635886
E02002710,403.24032
E02002711,404.9296457
E02002712,396.1571657
E02002714,412.9205143
E02002715,413.8230857
E02002716,404.7095314
E02002717,400.7842971
E02002718,414.76608
E02002719,401.9628343
E02002720,393.1101257
E02002721,391.0811246
E02002722,406.7335131
E02002723,394.5391543
E02002724,392.0416457
E02002725,396.2550857
E02002726,418.21632
E02002727,397.3945371
E02002728,396.5781943
E02002729,401.16672
E02002730,393.0410057
E02002731,399.8435657
E02002732,404.5558629
E02002733,402.00192
E02002734,402.9798857
E02002735,399.8435657
E02002736,400.9227429
E02002737,400.9227429
E02002738,402.9798857
E02002739,401.5592229
E02002740,402.00192
E02002741,400.9227429
E02002742,401.5592229
E02002743,399.8435657
E02002744,402.00192
E02002745,409.6962514
E02002746,400.9227429
E02002747,412.08912
E02002748,416.8821394
E02002749,414.3744
E02002750,396.7669029
E02002751,414.8605029
E02002752,408.1845943
E02002753,399.2840229
E02002754,396.7422171
E02002755,409.2907886
E02002756,409.2907886
E02002757,402.0759771
E02002758,406.7053714
E02002759,406.2756343
E02002760,405.1117029
E02002761,408.0065829
E02002762,407.8158171
E02002763,405.9176229
E02002764,403.7186743
E02002765,406.3408457
E02002766,404.23104
E02002767,408.1474286
E02002768,399.7135543
E02002769,407.3015314
E02002770,410.1576686
E02002771,411.1831543
E02002772,375.3573943
E02002773,379.3875429
E02002774,380.6792229
E02002775,386.6013257
E02002776,385.3793829
E02002777,383.7394286
E02002778,386.8330971
E02002779,384.15744
E02002780,387.8541257
E02002781,390.9900343
E02002782,393.6272914
E02002783,385.4910857
E02002784,396.8096914
E02002785,398.3643429
E02002786,401.65056
E02002787,386.7169371
E02002788,391.9688229
E02002789,386.7169371
E02002790,396.8096914
E02002791,410.3676343
E02002792,391.9688229
E02002793,386.7169371
E02002794,404.2750629
E02002795,411.01632
E02002796,393.8128457
E02002797,392.72832
E02002798,400.1221029
E02002799,394.8973714
E02002800,393.8128457
E02002801,400.1221029
E02002802,393.9169371
E02002803,392.4082286
E02002804,391.5382629
E02002805,409.50144
E02002806,390.89952
E02002807,401.7091886
E02002808,392.4082286
E02002809,403.9797943
E02002810,385.3962514
E02002811,391.0036114
E02002812,389.07072
E02002813,391.0036114
E02002814,381.7217829
E02002815,391.0036114
E02002816,385.3962514
E02002817,389.07072
E02002818,391.0036114
E02002819,392.9365029
E02002820,403.2962743
E02002821,392.9365029
E02002822,389.07072
E02002823,403.2962743
E02002824,393.9527314
E02002825,395.2812343
E02002826,401.4464914
E02002827,410.4386743
E02002828,411.1932343
E02002829,410.8169143
E02002830,407.9943771
E02002831,411.5733943
E02002832,413.5836343
E02002833,411.5733943
E02002834,415.5938743
E02002835,408.9929143
E02002836,413.5836343
E02002837,411.5733943
E02002838,409.9684114
E02002839,408.9929143
E02002842,415.5938743
E02002843,411.5733943
E02002844,413.5836343
E02002845,409.6193829
E02002846,409.9684114
E02002847,411.2228571
E02002848,411.5733943
E02002849,415.2305829
E02002851,410.4522514
E02002852,409.95072
E02002853,411.2228571
E02002854,411.6013714
E02002855,415.2305829
E02002856,413.22672
E02002857,414.8672914
E02002858,410.87232
E02002860,414.8672914
E02002861,414.8672914
E02002862,414.8672914
E02002863,419.5032686
E02002864,421.9627886
E02002865,418.6112914
E02002866,415.8736457
E02002867,419.7313176
E02002868,392.5320686
E02002869,392.53824
E02002871,392.5320686
E02002872,392.53824
E02002873,392.5258971
E02002874,392.5258971
E02002875,392.5320686
E02002876,398.5755429
E02002877,398.8038857
E02002878,397.4825143
E02002879,397.6215771
E02002880,396.98784
E02002881,397.3338514
E02002882,400.1632457
E02002883,405.0958629
E02002884,400.1632457
E02002885,404.6190171
E02002886,400.5920914
E02002887,399.1626514
E02002888,411.38784
E02002889,407.8005943
E02002890,407.8005943
E02002891,414.9750857
E02002892,399.1626514
E02002893,404.6190171
E02002894,401.43744
E02002895,404.6190171
E02002896,414.9750857
E02002897,399.1626514
E02002898,405.95472
E02002899,401.43744
E02002901,407.46048
E02002902,407.46048
E02002903,402.5343086
E02002904,407.2904229
E02002905,414.7206732
E02002906,414.7346057
E02002907,410.1082971
E02002908,417.0216062
E02002909,429.43488
E02002910,417.2255314
E02002911,409.0525714
E02002912,402.88896
E02002913,423.5879314
E02002914,400.3580571
E02002915,400.2150857
E02002916,402.0117943
E02002917,401.1239314
E02002918,404.9938286
E02002919,401.1239314
E02002920,414.4793143
E02002921,401.1239314
E02002922,412.7661714
E02002923,414.6239314
E02002924,414.5362286
E02002925,414.4663131
E02002926,409.3383086
E02002927,408.5107833
E02002928,406.0847314
E02002929,406.2471771
E02002930,407.0912914
E02002931,401.74848
E02002932,401.76
E02002933,407.83104
E02002934,409.2261943
E02002935,400.6623086
E02002936,405.2157943
E02002937,407.0933486
E02002938,414.9578057
E02002939,407.83104
E02002940,400.6623086
E02002941,407.8100571
E02002942,401.76576
E02002943,409.3212343
E02002944,407.4423771
E02002945,407.2461943
E02002946,410.8324114
E02002947,410.2222629
E02002948,410.8324114
E02002949,410.8324114
E02002950,415.9509943
E02002951,388.2859886
E02002952,377.9298514
E02002953,385.9339886
E02002954,388.3513371
E02002955,383.3205943
E02002956,383.3205943
E02002957,388.5473829
E02002958,385.9339886
E02002959,383.3205943
E02002960,388.5473829
E02002961,385.9339886
E02002962,385.2362057
E02002963,384.5976686
E02002964,386.3552914
E02002965,383.0539886
E02002966,382.96512
E02002967,386.1454629
E02002968,378.4229486
E02002969,378.4229486
E02002970,381.9250286
E02002971,386.1454629
E02002972,386.1454629
E02002973,378.4229486
E02002974,390.3658971
E02002975,386.1454629
E02002976,380.1739886
E02002977,386.8720457
E02002978,397.2244114
E02002979,388.0366629
E02002980,383.4370286
E02002981,392.0482286
E02002982,385.1545371
E02002983,397.2244114
E02002984,386.23104
E02002985,424.92816
E02002986,432.9084343
E02002987,431.2355657
E02002988,424.27584
E02002989,434.7787886
E02002990,424.27584
E02002991,429.5273143
E02002992,434.7787886
E02002993,429.5273143
E02002994,430.8016457
E02002995,430.8874971
E02002996,428.8663954
E02002997,428.6836114
E02002998,427.6882286
E02002999,430.8874971
E02003000,430.88256
E02003001,425.3247086
E02003002,426.17664
E02003003,425.8491429
E02003004,433.4679771
E02003005,429.8196343
E02003006,426.0589714
E02003007,430.1090743
E02003008,427.8511543
E02003009,428.9801143
E02003010,428.3114057
E02003011,425.4352457
E02003012,426.8847086
E02003013,425.9240229
E02003014,427.8453943
E02003015,425.9240229
E02003016,420.5256686
E02003017,425.9240229
E02003018,427.8453943
E02003019,418.3241143
E02003020,426.8847086
E02003021,420.5256686
E02003022,425.9240229
E02003023,414.6665143
E02003024,414.6665143
E02003025,417.1682057
E02003026,423.3386057
E02003027,419.2004571
E02003028,419.2004571
E02003029,414.6272914
E02003030,415.1359543
E02003031,417.8485029
E02003032,414.7566171
E02003064,435.6526629
E02003065,406.3803429
E02003066,400.3056
E02003067,411.2138057
E02003068,424.9379109
E02003069,409.67424
E02003070,424.3941257
E02003071,401.2868571
E02003072,422.6928686
E02003073,428.2395429
E02003074,411.9665143
E02003075,429.8544
E02003076,422.57088
E02003077,434.4521143
E02003078,429.5610514
E02003079,429.48864
E02003080,429.48864
E02003081,428.4682971
E02003082,409.9446857
E02003084,414.3941486
E02003085,428.4682971
E02003086,417.28704
E02003087,428.7760457
E02003088,436.8235886
E02003089,420.8527543
E02003090,412.0720457
E02003091,412.4283429
E02003092,414.3137143
E02003093,411.5530286
E02003094,410.9016686
E02003095,410.9842286
E02003096,410.9842286
E02003097,410.5711543
E02003098,413.8965943
E02003099,410.9842286
E02003100,414.3509486
E02003101,413.7420343
E02003102,413.2668343
E02003103,414.6336
E02003104,413.7420343
E02003105,412.9284343
E02003106,415.1273143
E02003107,420.5256686
E02003108,418.3504457
E02003109,414.2057143
E02003110,416.27808
E02003111,414.2057143
E02003112,414.2057143
E02003113,423.2601257
E02003114,414.37728
E02003115,414.37728
E02003116,414.5488457
E02003117,414.5488457
E02003118,416.9573486
E02003119,416.9573486
E02003120,414.5488457
E02003121,422.2743771
E02003122,415.4422629
E02003123,415.4422629
E02003124,417.2523429
E02003125,415.6942629
E02003126,413.1168
E02003127,412.3320686
E02003128,412.0860343
E02003129,411.8157257
E02003130,412.3320686
E02003131,411.5454171
E02003132,412.0860343
E02003133,411.8157257
E02003134,412.3320686
E02003135,412.5781029
E02003136,412.6990629
E02003137,411.8157257
E02003138,412.0860343
E02003139,420.1710171
E02003140,412.12224
E02003141,412.3320686
E02003142,413.7852343
E02003143,420.1710171
E02003144,411.8157257
E02003145,408.3099429
E02003146,411.0475886
E02003147,409.1397943
E02003148,408.3099429
E02003149,411.0475886
E02003150,408.3099429
E02003151,415.7943771
E02003152,416.0250514
E02003153,417.3420343
E02003154,432.3505371
E02003155,432.3505371
E02003156,433.0602514
E02003157,426.1280914
E02003158,427.2208457
E02003159,427.2208457
E02003161,425.2440686
E02003163,425.7778286
E02003164,421.3802057
E02003165,421.3802057
E02003166,427.3884343
E02003167,421.3802057
E02003168,425.1439543
E02003169,426.1141029
E02003170,428.3259429
E02003171,427.2200229
E02003172,417.7370057
E02003173,414.6130286
E02003174,415.05696
E02003175,419.5822629
E02003176,409.4483657
E02003177,415.05696
E02003178,410.5316571
E02003179,419.5822629
E02003180,415.05696
E02003181,419.5822629
E02003182,423.0855771
E02003183,423.5591314
E02003184,415.05696
E02003185,426.5888914
E02003186,419.5822629
E02003187,431.9845714
E02003188,427.4440457
E02003189,434.6286171
E02003190,429.3405257
E02003191,433.4776457
E02003192,433.0815086
E02003194,419.75424
E02003195,415.1986286
E02003196,423.9936
E02003197,412.1662629
E02003198,412.1662629
E02003199,415.9674514
E02003200,409.4483657
E02003201,408.3650743
E02003202,425.5475657
E02003203,409.4483657
E02003204,411.00288
E02003205,410.2097143
E02003206,417.03408
E02003207,415.5276343
E02003208,410.2097143
E02003209,411.8988343
E02003210,408.5205943
E02003211,419.9237486
E02003212,415.0923429
E02003214,415.3206857
E02003215,416.4619886
E02003216,414.1793829
E02003217,416.4619886
E02003218,413.0051657
E02003219,415.8654171
E02003220,408.8797714
E02003221,410.9424686
E02003222,411.3450514
E02003223,414.00768
E02003224,409.56192
E02003225,409.6394057
E02003226,406.5642514
E02003227,403.58016
E02003228,406.5642514
E02003229,403.3571657
E02003230,406.5642514
E02003231,403.58016
E02003232,409.5483429
E02003233,403.3571657
E02003234,409.56192
E02003235,406.5642514
E02003236,418.8281143
E02003237,426.7114971
E02003238,422.8767771
E02003239,422.0963657
E02003240,421.6981029
E02003241,423.8031086
E02003242,425.44512
E02003243,421.24032
E02003244,423.3896229
E02003245,425.44512
E02003246,425.44512
E02003247,425.44512
E02003248,421.24032
E02003249,422.3126674
E02003250,421.9940571
E02003251,426.1155429
E02003252,423.4455771
E02003253,422.6910171
E02003254,428.6781257
E02003255,421.8805029
E02003257,426.7859657
E02003258,422.7325714
E02003259,415.9049143
E02003260,419.2160914
E02003261,422.9794286
E02003262,415.9049143
E02003263,419.2160914
E02003264,422.9794286
E02003265,426.7427657
E02003266,412.5937371
E02003267,422.9794286
E02003268,419.2160914
E02003269,426.7427657
E02003270,415.9049143
E02003271,431.54352
E02003272,419.2160914
E02003273,431.4922971
E02003274,422.9794286
E02003275,427.4002286
E02003276,422.9794286
E02003277,428.9328
E02003278,427.4002286
E02003279,435.8336914
E02003280,438.08832
E02003281,438.2578286
E02003282,437.9188114
E02003283,438.08832
E02003284,436.8371657
E02003285,437.9188114
E02003286,441.72
E02003287,435.75552
E02003288,437.9188114
E02003289,438.2578286
E02003290,438.08832
E02003291,433.1482971
E02003292,436.8371657
E02003293,437.9188114
E02003294,435.75552
E02003295,436.1548114
E02003296,422.8893257
E02003297,430.7764114
E02003298,431.2680686
E02003299,436.8359314
E02003300,432.51696
E02003301,435.2675657
E02003302,427.9992686
E02003303,420.7309714
E02003304,437.48352
E02003305,439.6994743
E02003307,437.8583314
E02003308,439.4415086
E02003309,436.6964571
E02003310,429.8461714
E02003311,436.22016
E02003312,435.0104229
E02003313,437.6239543
E02003314,429.5489829
E02003315,433.1355429
E02003316,427.0019657
E02003317,430.4736
E02003318,429.8383543
E02003319,429.0755657
E02003320,429.2096914
E02003321,429.8383543
E02003322,429.2096914
E02003323,425.3739429
E02003324,429.8383543
E02003325,429.2096914
E02003326,426.30336
E02003327,427.8157714
E02003328,427.2274286
E02003329,426.30336
E02003330,427.8157714
E02003331,422.1281829
E02003332,424.7149714
E02003333,426.30336
E02003334,427.0595657
E02003335,426.3875657
E02003336,418.1554286
E02003337,429.4987886
E02003338,420.1527086
E02003339,427.8157714
E02003340,424.9765029
E02003341,432.8648229
E02003342,414.3678171
E02003343,418.8824229
E02003344,423.3970286
E02003345,420.2561829
E02003346,424.9765029
E02003347,424.9765029
E02003348,418.8824229
E02003349,414.3678171
E02003350,424.9765029
E02003351,423.3970286
E02003352,419.9467886
E02003353,426.30912
E02003354,419.1872914
E02003355,417.744
E02003356,420.7943314
E02003357,415.6263771
E02003358,410.4584229
E02003359,415.6263771
E02003360,413.46144
E02003361,410.4584229
E02003362,410.4584229
E02003363,414.1040914
E02003364,414.3098057
E02003365,413.4807771
E02003366,416.8355657
E02003367,419.2679314
E02003368,426.13344
E02003369,424.2943543
E02003370,420.81264
E02003371,424.8798171
E02003372,423.6784457
E02003373,424.0322743
E02003374,419.1070629
E02003375,419.4526629
E02003376,408.1464686
E02003377,414.8650971
E02003378,425.8326857
E02003379,428.9167543
E02003380,430.5435429
E02003381,424.8567771
E02003382,432.1703314
E02003383,432.1703314
E02003384,416.8473208
E02003385,428.9167543
E02003386,424.8929829
E02003387,424.48512
E02003388,414.9471086
E02003389,416.1018514
E02003390,416.3215543
E02003391,415.7103086
E02003392,414.2061257
E02003393,421.4317714
E02003394,419.1070629
E02003395,414.2061257
E02003396,414.53568
E02003397,419.1070629
E02003398,413.8765714
E02003399,414.2061257
E02003400,413.8765714
E02003401,414.2061257
E02003402,413.8765714
E02003403,414.53568
E02003404,413.8765714
E02003405,414.4789029
E02003406,414.4789029
E02003407,416.0106514
E02003408,413.6786743
E02003409,413.2071771
E02003410,414.1501714
E02003411,407.3805257
E02003412,412.97472
E02003413,405.1415314
E02003414,411.3466971
E02003415,409.7186743
E02003416,405.1415314
E02003417,405.1415314
E02003418,400.5643886
E02003419,400.5643886
E02003420,412.6182171
E02003421,414.7260343
E02003422,416.7945874
E02003423,414.23616
E02003424,418.1496686
E02003425,415.27152
E02003426,414.7728686
E02003427,416.30688
E02003428,415.7057829
E02003429,416.9079771
E02003430,409.7186743
E02003431,413.6834743
E02003432,417.5325257
E02003433,419.2510629
E02003434,417.5325257
E02003435,425.5274057
E02003436,424.44288
E02003437,426.1937554
E02003438,429.6087771
E02003439,416.4348343
E02003440,415.3628571
E02003441,415.3749943
E02003442,410.8826057
E02003443,408.9970286
E02003444,411.4368
E02003445,411.4368
E02003446,413.1332571
E02003447,414.0456686
E02003448,412.7681829
E02003449,414.6586971
E02003450,416.54592
E02003451,415.7917714
E02003452,416.7996343
E02003453,417.2087314
E02003454,415.1824457
E02003455,414.75168
E02003456,419.2350171
E02003457,416.4397714
E02003458,416.4644571
E02003459,441.6079543
E02003460,430.2089143
E02003461,426.1165714
E02003462,427.2107657
E02003463,425.2908343
E02003464,427.5997714
E02003465,428.30496
E02003466,426.8917029
E02003467,427.5997714
E02003468,425.8092343
E02003469,427.5997714
E02003470,426.8917029
E02003471,427.5997714
E02003472,428.30784
E02003473,425.8092343
E02003474,428.1959314
E02003475,428.30208
E02003476,430.0926171
E02003477,424.7267657
E02003478,429.9591086
E02003479,430.0926171
E02003480,426.2992457
E02003481,428.1605486
E02003482,424.2964114
E02003483,432.3184457
E02003484,432.3184457
E02003485,431.8773943
E02003486,432.7594971
E02003487,432.3184457
E02003488,428.0869029
E02003489,431.8773943
E02003490,420.8301257
E02003491,437.1385371
E02003492,439.12512
E02003493,434.2437257
E02003494,438.9391543
E02003495,434.8302171
E02003496,433.4762057
E02003497,436.20768
E02003498,439.0086857
E02003499,439.0782171
E02003500,438.9391543
E02003501,438.9391543
E02003502,436.6359771
E02003503,433.4762057
E02003504,438.9391543
E02003505,439.0086857
E02003506,436.20768
E02003507,446.5114971
E02003508,445.7614629
E02003509,436.20768
E02003510,438.9391543
E02003511,433.4762057
E02003512,439.0086857
E02003513,433.4762057
E02003514,438.9391543
E02003515,449.1726171
E02003516,450.7549714
E02003517,450.7549714
E02003518,450.4326171
E02003519,450.7549714
E02003520,449.9637943
E02003521,453.6386743
E02003522,455.8772571
E02003523,448.0212343
E02003524,428.5365943
E02003525,427.3813029
E02003526,426.2260114
E02003527,427.3813029
E02003529,426.2260114
E02003530,437.20704
E02003531,435.1182171
E02003532,437.20704
E02003533,439.2958629
E02003534,447.0327771
E02003535,447.0327771
E02003536,450.0551314
E02003537,444.0104229
E02003538,447.0327771
E02003539,450.0551314
E02003540,447.0327771
E02003541,450.0551314
E02003542,444.0104229
E02003543,447.0327771
E02003544,444.0104229
E02003545,450.0551314
E02003546,447.0327771
E02003547,441.1032686
E02003548,447.0327771
E02003549,432.1102629
E02003550,434.5018971
E02003551,428.7250286
E02003552,436.8935314
E02003553,428.7250286
E02003554,434.5018971
E02003555,430.1909486
E02003556,431.5825371
E02003557,431.0973257
E02003558,430.1909486
E02003559,430.6441371
E02003560,431.0142171
E02003561,431.0973257
E02003562,431.208
E02003563,430.1909486
E02003564,431.3186743
E02003565,431.0973257
E02003566,437.2975543
E02003567,430.1909486
E02003568,426.7863771
E02003569,426.7863771
E02003570,430.0843886
E02003571,430.0843886
E02003572,433.6909714
E02003573,431.40384
E02003574,437.2975543
E02003575,431.40384
E02003576,433.6909714
E02003577,430.0843886
E02003578,437.2975543
E02003579,433.6909714
E02003580,437.2975543
E02003581,434.4693943
E02003582,434.4693943
E02003583,435.8690743
E02003584,443.9022171
E02003585,442.7413714
E02003586,448.1979429
E02003587,443.9022171
E02003588,459.32544
E02003589,451.6728686
E02003590,447.9214629
E02003591,468.4254171
E02003592,428.3349943
E02003593,438.9371794
E02003594,441.3813943
E02003595,464.7217371
E02003596,458.6130514
E02003597,461.8865829
E02003598,462.5140114
E02003599,422.94528
E02003600,422.94528
E02003601,433.7691429
E02003602,430.9736914
E02003603,430.3460571
E02003604,434.0892343
E02003605,431.76
E02003606,425.8104686
E02003607,430.8978651
E02003608,440.1578057
E02003609,427.5754971
E02003610,429.8269989
E02003611,430.9056
E02003612,425.3389714
E02003613,427.5672686
E02003614,426.2375314
E02003615,428.8970057
E02003616,438.2543726
E02003617,439.1473371
E02003618,436.5018514
E02003619,434.7469714
E02003620,437.6316343
E02003621,437.6316343
E02003622,437.9965714
E02003623,441.3003429
E02003624,437.6316343
E02003625,438.3639771
E02003626,437.9965714
E02003627,438.3639771
E02003628,439.09632
E02003629,433.7496
E02003630,432.8070171
E02003631,434.4348343
E02003632,434.4348343
E02003633,429.7733486
E02003634,429.5026286
E02003635,436.9889829
E02003636,425.8170514
E02003637,420.360192
E02003638,417.7346743
E02003639,418.1879314
E02003640,417.6783771
E02003641,417.5094857
E02003642,422.4449829
E02003643,408.2753829
E02003644,423.0456686
E02003645,412.5937371
E02003646,423.0456686
E02003647,421.81056
E02003648,421.94304
E02003649,424.1810057
E02003650,430.5423086
E02003651,435.7626514
E02003652,422.1125486
E02003653,427.3508571
E02003654,415.3983086
E02003655,420.9261061
E02003656,419.2514743
E02003657,420.20928
E02003658,428.9749029
E02003659,427.1044114
E02003660,427.95648
E02003661,420.075742
E02003662,428.4625371
E02003663,427.7184
E02003664,427.9398171
E02003665,425.8845257
E02003666,428.4625371
E02003667,425.3286857
E02003668,423.8516571
E02003669,425.3286857
E02003670,426.9748114
E02003671,425.3286857
E02003672,423.5118171
E02003673,425.1641143
E02003674,416.41344
E02003675,427.3479771
E02003676,426.9299657
E02003677,422.8229486
E02003678,424.2260571
E02003679,426.4440686
E02003680,418.3183543
E02003681,425.1914057
E02003682,429.1134171
E02003683,438.8873143
E02003685,431.9317029
E02003686,429.2911543
E02003687,430.4349257
E02003688,424.656
E02003689,418.6389394
E02003690,410.59584
E02003691,400.6573714
E02003692,418.5816686
E02003693,413.2071771
E02003694,416.2893943
E02003695,404.6490514
E02003696,425.38896
E02003697,426.5170971
E02003698,409.8281143
E02003699,418.6981029
E02003701,417.3848229
E02003702,415.29984
E02003703,412.4147657
E02003704,414.2836114
E02003705,409.8281143
E02003706,414.7344
E02003707,417.3855086
E02003708,417.3855086
E02003709,416.51136
E02003710,417.0608229
E02003711,414.6453943
E02003712,418.8871131
E02003713,418.0213029
E02003714,421.5041829
E02003715,416.7368229
E02003716,419.4880457
E02003717,414.9265371
E02003718,414.1064229
E02003719,441.0964114
E02003720,440.85744
E02003721,439.4229943
E02003722,439.6621714
E02003723,439.1034514
E02003724,436.2529371
E02003725,440.1405257
E02003726,434.6421943
E02003727,434.6421943
E02003728,434.6421943
E02003729,432.4445486
E02003730,432.4933029
E02003731,428.3872457
E02003732,424.6590171
E02003733,422.3668114
E02003734,433.9049143
E02003735,432.0320914
E02003736,429.1012114
E02003737,434.3026286
E02003738,429.1649829
E02003739,432.7842462
E02003740,432.31824
E02003742,424.5224229
E02003743,422.3157943
E02003744,420.7819886
E02003745,428.0799086
E02003746,428.9738841
E02003747,424.0979383
E02003748,429.6659657
E02003749,420.86592
E02003750,429.47424
E02003751,422.5672594
E02003752,425.5664914
E02003753,419.6834743
E02003754,423.6534309
E02003755,414.4347977
E02003756,424.2063086
E02003757,428.3613257
E02003758,425.6673943
E02003759,425.3669486
E02003760,438.3915429
E02003761,437.8538057
E02003762,431.5914514
E02003763,434.9840914
E02003764,440.0760686
E02003765,431.1645943
E02003766,434.8092343
E02003767,431.7710629
E02003768,431.4997029
E02003769,427.6709486
E02003770,435.2076343
E02003771,436.9322057
E02003772,435.2377371
E02003773,435.8712686
E02003774,434.6729143
E02003775,444.6901029
E02003776,438.6791314
E02003777,436.6343314
E02003778,433.5881143
E02003779,436.8820114
E02003780,444.4432457
E02003781,444.1671771
E02003783,432.7265829
E02003784,435.4136229
E02003785,444.7863771
E02003786,422.1322971
E02003787,430.8183771
E02003788,433.1281371
E02003789,434.1793371
E02003790,440.6517257
E02003791,437.1593143
E02003792,437.9249829
E02003793,427.9082057
E02003794,405.2804571
E02003795,402.5354057
E02003796,402.6292114
E02003797,401.3909486
E02003798,402.1928229
E02003799,402.1928229
E02003800,407.6788114
E02003801,404.0142171
E02003802,404.0142171
E02003803,397.8530743
E02003804,410.17536
E02003805,404.4982629
E02003806,402.6433371
E02003807,402.5488457
E02003808,397.7943771
E02003809,398.2778057
E02003810,407.2969234
E02003811,384.9152914
E02003812,374.6304
E02003813,387.7167086
E02003814,384.9613714
E02003815,379.5646629
E02003816,382.4911543
E02003817,386.0151771
E02003818,382.4919771
E02003819,381.6543086
E02003820,384.2117486
E02003821,382.9330286
E02003822,371.0624914
E02003823,371.2887771
E02003824,378.6171429
E02003825,386.3355429
E02003826,386.9998629
E02003827,386.3355429
E02003828,387.3764571
E02003829,387.8166857
E02003830,386.3355429
E02003831,387.6216686
E02003832,386.3355429
E02003833,386.856
E02003834,386.3355429
E02003835,393.6266743
E02003836,397.2894171
E02003837,395.7912411
E02003838,393.6266743
E02003839,402.2458971
E02003840,396.7970743
E02003841,399.8336914
E02003842,394.9442743
E02003843,388.9402971
E02003844,398.381184
E02003845,388.9402971
E02003846,394.3208229
E02003847,396.2158629
E02003848,391.8522514
E02003849,398.1616457
E02003850,395.1596571
