"PRO_COM","meanwintertemp"
46007,14116.3333333333
46008,13889.6666666667
46009,13967
46004,14005.6666666667
46031,13801.3333333333
46018,14134
46023,13988
46024,14159.3333333333
46019,13881.2102908277
46025,13974.6666666667
46026,14134
46020,13902
46003,13991.2943547921
46011,13993.1699185012
47005,14119.3333333333
47006,14124
47002,14114.6666666667
47009,14126.3333333333
47007,14022.6666666667
47008,14095.3333333333
47017,14085.3333333333
47010,14064.3333333333
47011,14111.6666666667
47013,14131.6666666667
47018,13824
47012,14046.8299429804
47020,14080
47021,14142
47024,13918.3315348819
47023,13749
47022,14141.3333333333
47016,14131.3333333333
47014,14066.1103993429
47003,14134
48004,13972.9558632915
48026,13906.6666666667
48006,14137.6666666667
48011,14133
48028,14101.6666666667
48050,14136.3333333333
48005,14053.5
48008,14127.3333333333
48031,13893
48001,14065.3333333333
48032,14019
48015,14066.3333333333
48021,14049.3333333333
48044,14129.6666666667
48010,14104.3333333333
48033,14050.4796386791
48002,13989
48022,14071
48012,14109
48035,14013.1779450156
48041,14093.6666666667
48013,13982.9032854707
48036,14046.6666666667
48019,14129
48037,13981.4743589744
48054,14089.3333333333
48020,14080
48014,14124.6666666667
48030,14097.6666666667
48038,14090.3333333333
48043,14103
48018,13884.4583333333
48046,14001.6666666667
48027,14082.3333333333
48024,14097.6666666667
48025,13914.6666666667
48049,13983.4903181189
48052,14024.6666666667
48053,14007.7754293263
48017,14123.3333333333
48039,13857.71889013
49012,14205
49001,14183.6666666667
49002,14208.6666666667
49003,14200.3333333333
49010,14124.6666666667
49013,14221.3333333333
49005,14203
49006,14186
49020,14178
49021,14181.6666666667
49014,14188.3333333333
49019,14119.3333333333
49007,14203.6666666667
49004,14199.3333333333
49008,14131
49009,14159
49011,14110.6666666667
49017,14169.6666666667
49018,14207
50023,14156.3333333333
50014,14132.6666666667
50015,14128.6666666667
50002,14064.3333333333
50003,14117.6666666667
50004,14130.6666666667
50005,14127
50020,14133.6666666667
50021,14128
50022,14104.6666666667
50006,14172.3333333333
50028,14131.3333333333
50008,14138.6666666667
50010,14162
50040,14115
50035,14124.3333333333
50041,14123
50033,14160.6666666667
50031,14156
50032,14105
50012,14069.6666666667
50029,14131
50019,14121
50027,14080.6666666667
50001,14133.6666666667
50024,14109.1666666667
50034,14143.6666666667
50038,14140
50039,14115
50016,14102
50037,14125.6666666667
50036,14120
50030,14150.3333333333
50025,14116.6666666667
50009,14139
50026,14137
50011,14055
51042,14039
51017,14055.5425211922
51030,13953.3333333333
51010,13878.2798173846
51040,14021.3333333333
51041,13917.7777777778
51035,13912.6666666667
51001,13995.4108885465
51034,14010.6666666667
51005,14035.3333333333
51006,14056
51011,14053
51012,14055
51013,13994.3333333333
51020,14005.3495704226
51022,14083.3333333333
51002,14032.3333333333
51003,13862.9573643411
51004,13988.8645418327
51018,14068
51015,13893.6666666667
51021,14049.6666666667
51031,13954.6310794781
51014,13963.3333333333
51026,14019.3333333333
51027,13862
51037,14010.1958525346
51038,13963.3333333333
51023,13811.3333333333
51024,13968
51007,13950.3333333333
51008,13976.5594233846
51033,14037.6666666667
51016,14051.6666666667
51039,14054.3333333333
51025,14041
52026,14056
52011,14057.3333333333
52010,14049.3333333333
52035,14042.6666666667
52024,14062.3333333333
52007,14053.7777777778
52025,14052.3333333333
52001,13957
52008,14039.6666666667
52009,14051
52020,14008.4104575163
52037,14083.6666666667
52027,14056.3333333333
52015,14058
52017,14086.6666666667
52022,14107.6666666667
52036,14045.6666666667
52018,14025.6666666667
52005,14078.6666666667
52034,14037.6666666667
52016,14074
52028,14075
52030,14086.6666666667
52006,14071
52003,14088
52023,14042.6666666667
52012,14109.6666666667
52013,14053.3333333333
52032,14085.3333333333
52004,14079.3333333333
52002,14078
52033,14044.3333333333
52019,14057
52031,14028.6666666667
52021,14094
53026,14096.8213527449
53028,14135.3333333333
53017,14015.3333333333
53014,14197.6666666667
53019,14147
53022,14007.9331235248
53006,14168
53001,14005.6666666667
53020,14091.8168103448
53008,14118.6666666667
53003,14231.3333333333
53004,14075.8350582147
53018,14207.3333333333
53007,14112.8508482044
53027,14141.3333333333
53021,14138.6666666667
53012,14201.6666666667
53005,14027.6666666667
53002,14157
53015,14144.335160551
53023,14145.6666666667
53011,14182.6666666667
53013,14200
53016,14157
53024,14182
53025,14027
53009,14187.3333333333
53010,14181.3333333333
100003,14105.3333333333
100005,14121.2629139073
100006,14041
100007,13971.4973439575
100001,13931.4650666667
100002,14068.6666666667
100004,14104.3333333333
54007,13863.9085579481
54001,14061.0555555556
54036,14046.6666666667
54002,14127.3333333333
54003,14033.3333333333
54051,14018.0029613178
54033,14008.3333333333
54018,13970.8772818402
54027,14102
54015,14079.3333333333
54034,13967.9166666667
54029,14055.3333333333
54019,13996.3333333333
54046,13931.1111111111
54020,14088
54021,14028.3333333333
54024,14003
54025,13991
54041,13953
54056,14000.6666666667
54023,13994.6666666667
54032,13974
54049,14025
54050,14114.6666666667
54004,14073.6666666667
54005,13925.3333333333
54006,14062
54053,14096.3333333333
54054,14069.7730307076
54016,14003
54026,14017
54043,13877.3333333333
54017,14078
54010,13904.6666666667
54011,14018.3333333333
54013,13990.4692246203
54014,14064
54052,14080.6666666667
54030,14122.6666666667
54040,14026.3333333333
54031,13881
54047,13942
54022,14070
54048,13927.6666666667
54008,14089.6666666667
54009,14062
54042,13856
54058,13965
54035,13840.1703407283
54038,13988.5758547009
54037,14050.822212135
54045,13936
54039,14073
54044,13983.5452775073
54057,14008.6666666667
54028,14077.3333333333
54059,14012.3333333333
54055,14012.6666666667
54012,14057.6666666667
55003,14096
55025,14052.3333333333
55023,14075.6666666667
55024,14131.6666666667
55001,14049
55002,14056
55033,14082
55020,14050
55021,14072
55030,14032
55007,14031.3333333333
55008,14118.6666666667
55022,14112.0833333333
55015,14066.6666666667
55016,14112
55009,14058.6666666667
55010,14051
55026,14139
55004,14113
55032,14059
55013,14069.3333333333
55014,14118.3333333333
55017,14107.6666666667
55011,14064
55018,14079.6666666667
55019,14071.6666666667
55005,14003.6666666667
55031,14015
55012,13952.9166666667
55027,13884.3333333333
55028,14071.6666666667
55029,14134.6666666667
55006,14132.6666666667
41060,14004
41032,14049.6666666667
41027,14076
41048,13969.6666666667
41054,14112.3333333333
41047,14023
41049,13921.3333333333
41028,14127.3333333333
41035,14010.3333333333
41030,14089.6666666667
41044,14098
41065,14108.6666666667
41057,13984
41067,14037
41031,13971.3333333333
41041,14039.3333333333
41058,14083.3333333333
41064,14049
41069,14106.3333333333
41070,14103
41036,14068
41071,14052.6666666667
41022,14024.6666666667
41068,14063
41029,14125
41051,14125.6666666667
41034,14082
41043,14042.6666666667
41038,14140
41008,13937.6666666667
41009,13837.3333333333
41033,13874.6666666667
41045,14067
41066,13989.3333333333
41061,13939.6666666667
41002,13906.1390967027
41006,13900.5366826156
41015,14040.3333333333
41016,14103
41007,13981.8946320816
41021,14008.6666666667
41026,14023
41001,14019
41017,14000
41023,14040.3333333333
41013,14110
41018,13922
41025,13933.3333333333
41014,14023
41005,13992.6666666667
41019,14062
41010,14109.3333333333
41020,14099.3333333333
42047,14027.6666666667
42010,14156.6666666667
42011,14118.3333333333
42020,14001.6666666667
42027,14137.6666666667
42015,14118.3333333333
42016,14074.6666666667
42012,14113.3333333333
42035,14123.3333333333
42005,14122.6666666667
42044,14003.2886295152
42017,13981.9271257788
42018,14122
42041,14132
42006,14151.6666666667
42007,14132.3333333333
42008,14104.3333333333
42025,14151.3333333333
42026,14110.3333333333
42014,14140.6666666667
42033,14117.6666666667
42040,14086.3333333333
42049,14095.6666666667
42036,14136.6666666667
42045,14119.3333333333
42037,14084.6666666667
42003,14067.3333333333
42004,14132.3333333333
42034,14148
42029,14116
42031,14120.6666666667
42048,14120.6666666667
42013,14056.6666666667
42019,14151.6666666667
42021,14133
42022,14137.3333333333
42042,14112.3333333333
42043,14144.3333333333
42001,14140.3333333333
42024,14067.3333333333
42023,14091.3333333333
42002,14113.6666666667
42046,14120.6666666667
42050,14122
42038,14130.6666666667
42030,14143.3333333333
42032,14131.3333333333
43048,14105
43057,13881.5117464614
43054,14158.8
43035,14103.3333333333
43040,13952.6666666667
43051,14009.3333333333
43041,14156
43042,14131
43036,14166
43038,13902
43005,13656.6666666667
43006,13941.6666666667
43015,14162.3333333333
43019,13910.0732750399
43029,14148
43010,13664.976083707
43026,14168.6666666667
43027,13802.3333333333
43013,14151
43047,14055.9674145299
43044,14166
43045,14095.6666666667
43046,14055.9474919485
43031,14158.6666666667
43032,14070.6666666667
43002,14046.2979745966
43003,14152.3333333333
43004,14101
43009,14007
43022,14135.3333333333
43030,14140
43058,13974.1666666667
43017,13858.6111111111
43020,14048.3333333333
43016,13950.6666666667
43007,14018.4403121752
43008,14077.3333333333
43023,14166.6666666667
43011,13957.6666666667
43028,14186
43024,14031.4975965523
43014,14123.3333333333
43025,14161.3333333333
43012,14073.3333333333
43055,14155
43052,13889.9166666667
43043,14136.6666666667
43033,14184.6666666667
43056,13754.8333333333
43049,13985
43039,13936.6666666667
43034,13959
43050,13879
43053,14136
43021,14066.6666666667
44002,14167.3333333333
44006,13815.7463042442
44016,14143.3333333333
44017,14125
44007,14095.1212394406
44010,14134.6666666667
44011,14195.3333333333
44021,14040.6666666667
44005,14174.3333333333
44073,14089.6666666667
44065,14026
44054,14165
44066,14147
44071,14194
44064,14051.2976588629
44044,13723.5973084886
44001,13936.6666666667
44029,14148
44031,14181
44020,14079
44032,14118.6666666667
44012,14105.6666666667
44013,14181.3333333333
44014,14191.6666666667
44015,14032
44063,14131
44045,14184
44034,14082
44056,14055.6666666667
44036,14146.3333333333
44038,13851.016563147
44023,14136.3333333333
44027,14135
109014,14057
109005,14135
109010,14170.3333333333
109029,14129.3333333333
109007,14150
109008,14151.6666666667
109016,14130
109040,14142.3333333333
109009,14125.6666666667
109039,14025.6666666667
109034,14134.6666666667
109001,14143
109035,14164
109027,14117
109004,14123.6666666667
109003,14142
109032,14137.6666666667
109006,14150.3333333333
109033,14150.6666666667
109015,13835.6666666667
109036,14077
109011,14130.3333333333
109018,14162.6666666667
109019,14104
109025,14129.3333333333
109026,14118.3333333333
109028,14181
109020,14089
109021,14085
109022,14124.3333333333
109012,14104.8333333333
109013,14137.3333333333
109002,14029.9986214954
109031,14124.3333333333
109037,14159.3333333333
109038,14108.3333333333
109017,14131.6666666667
109023,14141.3333333333
109024,14163
109030,14116.6666666667
56002,14206.6666666667
56008,14077.3333333333
56057,14173.6941333333
56007,14183.6666666667
56056,14143
56001,14058.6666666667
56004,14148.6666666667
56012,14235.6666666667
56013,14111.6666666667
56003,14086.6666666667
56005,14124
56014,14146.6666666667
56015,14070.1233671988
56040,14069.3333333333
56009,14125.3333333333
56010,14135
56011,14050.3333333333
56050,14246.6666666667
56051,14203
56052,14221.3333333333
56053,14115
56059,14167.4436671039
56060,14110
56016,14142.6666666667
56037,14203.6666666667
56033,14095
56054,14086.6666666667
56055,14119.3333333333
56045,14138.0149812734
56046,14159.6666666667
56047,14099.6666666667
56019,14141
56020,14160
56027,14151.6666666667
56039,14173
56022,14115.3333333333
56025,14123
56028,14092.3333333333
56029,14134.3333333333
56030,14066
56032,14107
56043,14157
56044,14072.6666666667
56026,14134
56018,14113.3333333333
56023,14153.6666666667
56034,14126.6666666667
56031,14161
56041,14131
56042,14131.6666666667
56048,14099.7354925776
56049,14140.6666666667
56024,14153.3333333333
56058,14116.6666666667
56006,14120.6666666667
56035,14248
56036,14104.5
56038,14157.6666666667
56017,14147
56021,14161.6666666667
57027,14171.6666666667
57028,13772.3333333333
57072,14090.6666666667
57073,13928
57007,13937.3395304319
57058,14024.3333333333
57017,13861.6069100906
57018,14021.6666666667
57019,13985.6666666667
57053,14146.3333333333
57061,14061.3333333333
57062,14012
57057,13834.6666666667
57064,14056.1473136915
57065,14143.6666666667
57012,14102.6666666667
57013,13976
57014,14153.6666666667
57023,13979
57024,13995.6666666667
57036,13923.6666666667
57037,13899.3333333333
57001,13816.1111111111
57050,13957.7797067901
57006,13804.6666666667
57044,14161
57033,13802.1392004034
57049,13930.2898110661
57054,14096.3333333333
57029,14170.6666666667
57030,14131.3333333333
57031,14011.6666666667
57025,14010
57026,14008.6666666667
57069,14067
57070,14146.3333333333
57071,14009.6666666667
57059,14022.4530216284
57060,13976.3333333333
57067,14156.6666666667
57068,14117
57035,14152.6666666667
57052,14129.3333333333
57002,13838.476917676
57034,14006
57051,14018
57003,13825.6336866902
57022,14032.6666666667
57063,14121
57032,14035.3333333333
57011,14134
57043,14031.3333333333
57045,14009.3333333333
57046,13998.6666666667
57047,14014.3333333333
57048,13978
57038,14154.6666666667
57039,14082
57056,14126.3333333333
57008,13875.3333333333
57066,14184
57015,13988.6666666667
57016,14018.1847960445
57009,13957.6666666667
57010,14163
57040,14139.6666666667
57041,14123.6666666667
57042,14081.6666666667
57004,13977.6666666667
57005,14040.6666666667
57055,14141
57020,13982
57021,14168.6666666667
58027,14111.3333333333
58088,14081.3333333333
58089,14048.3333333333
58060,14159
58028,13996.3333333333
58078,14142
58080,14131.3333333333
58001,14022.6666666667
58002,14047.3333333333
58020,14010.3346205359
58046,14142
58021,14123.3333333333
58023,14148
58032,14235.6666666667
58024,14192.3333333333
58081,14202
58075,14165.0764085227
58076,14077
58077,14029.6666666667
58122,14219
58064,14130.3333333333
58065,14184.3333333333
58066,14100
58120,14242.3333333333
58016,14161.3333333333
58017,14074
58097,14249
58015,14147
58053,14110.3333333333
58005,14176.3333333333
58006,14012
58012,14084.3333333333
58117,14250.6666666667
58067,14169
58068,14153.3333333333
58069,14144
58104,14200
58047,14243.3333333333
58048,13981
58049,14151
58099,14146.6666666667
58100,14073.3333333333
58009,14234
58014,13721
58079,14251.6666666667
58054,14165.6666666667
58055,14021.6666666667
58056,14173.3333333333
58043,14254
58044,14080.6666666667
58045,13987.6666666667
58022,14142
58112,14139.3333333333
58039,14188.3333333333
58086,14060
58087,14047
58082,14156.6666666667
58083,14049.6666666667
58084,14053.6666666667
58085,14105.6666666667
58040,14195.3333333333
58041,14156.3333333333
58042,14174.6666666667
58057,14206
58108,13886.3333333333
58109,14005.6666666667
58101,14045
58106,14157
58118,14228.3333333333
58119,14157.3333333333
58007,14251
58070,14107.6666666667
58071,14164.6666666667
58105,14167.3333333333
58072,14273
58050,14272.6666666667
58051,14032
58052,14133.3333333333
58036,14208.6666666667
58037,14117
58038,14208.6666666667
58102,14049
58103,14015.3436065962
58011,14156
58107,14136.3333333333
58003,14255.6666666667
58074,14148.6666666667
58113,14031.3333333333
58116,14253.6666666667
58096,14082.6666666667
58098,14197
58090,14098.6666666667
58018,14211
58019,14022.3333333333
58091,14226.4913052833
58111,14249.7776605331
58114,14179.3333333333
58115,14162
58092,14056.6666666667
58061,14032
58062,14045
58063,14183
58025,14117
58026,14162
58093,14185.3333333333
58094,14099.3333333333
58095,14140.6666666667
58013,14178.6666666667
58110,14167
58058,14157
58059,14175.6666666667
58004,14190.3333333333
58008,13964
58010,14057.3333333333
58030,14057.6666666667
58031,14108.3333333333
58033,14158.3333333333
58034,14174.8333333333
58035,14152
58029,14259.3333333333
58073,14160.6666666667
59019,14247.6666666667
59020,14139
59021,14210.3333333333
59022,14107
59002,14152.6666666667
59003,14074.6666666667
59023,14201.3333333333
59024,14246.3333333333
59026,14263
59027,14319.3333333333
59009,14242.6666666667
59001,14266.3333333333
59005,14300
59011,14278.6666666667
59032,14264.4186746988
59018,14283.3333333333
59008,14221.1540262558
59016,14185
59028,14313.4679334917
59029,14182
59025,14235.6666666667
59006,14225
59030,14247.3333333333
59004,14194.3333333333
59031,14101.3333333333
59014,14241.6666666667
59015,14189.3333333333
59007,14267.8793992501
59017,14312.3333333333
59033,14314.6666666667
59010,14182.6582430806
59012,14105.3333333333
59013,14155.3333333333
60057,14137.6666666667
60029,14071
60030,14180
60016,14086
60017,13934
60014,14177.3333333333
60015,14139
60069,14106.6666666667
60046,14188.6666666667
60047,14095
60076,13986.3333333333
60077,13993
60038,14168.3333333333
60003,14143.7588903059
60053,14133.3333333333
60070,14160.3333333333
60071,14163.3333333333
60048,14092.6666666667
60049,14108.6666666667
60073,14006
60079,14162.3333333333
60080,13958.6666666667
60026,14157.3333333333
60089,14196
60090,14193
60050,13950.9375696767
60056,14160.833984375
60084,14006.2222222222
60020,14177.6666666667
60022,14211.3333333333
60027,14174.3333333333
60028,14018
60044,14170.7359897636
60074,14132.9691259227
60068,14128.3333333333
60054,14195
60086,14126
60087,14045.7783595113
60088,13986.6666666667
60005,14092.3333333333
60007,14207.6666666667
60036,14141.3333333333
60082,14079.6666666667
60083,14069.6666666667
60010,14091.6666666667
60037,14093.6666666667
60019,14173
60055,14176.3333333333
60004,14128.9274457578
60023,14097.6666666667
60058,14181.6666666667
60059,14145.6666666667
60018,14106
60021,14093.3333333333
60025,14176.3333333333
60061,13952.6666666667
60062,14125.3333333333
60039,14115.3333333333
60081,14088.3333333333
60043,14163.6666666667
60072,13989.2222222222
60075,14179.3333333333
60001,14003.6666666667
60002,14141.3333333333
60012,14164
60065,14146
60091,13993.3333333333
60013,14079.3333333333
60041,14129
60063,14109.6666666667
60064,14146.3333333333
60085,14148.4269971034
60060,14189.6666666667
60008,14167
60006,14181.9266055046
60040,14118
60051,14093
60052,14210
60024,14136.3333333333
60032,14102.3333333333
60034,13807
60035,14076.6666666667
60009,14169.6666666667
60011,14010.6666666667
60031,14012.8333333333
60042,14010.3333333333
60066,14107.3333333333
60067,14138.3333333333
60078,14118.6666666667
60045,13976.6666666667
60033,14172.6666666667
66032,13984.1323081482
66042,13927
66043,13880
66044,13987.6666666667
66045,13870
66025,13995.6666666667
66026,13597.9250516012
66049,13881.4222450869
66050,13746.6666666667
66046,13772.1233671988
66031,13944.6666666667
66019,14028.6666666667
66020,13901.8592632332
66021,13827.6666666667
66033,14057.3333333333
66034,14063
66087,14019.6666666667
66008,13918.6666666667
66056,13874.6637806638
66057,13819.3333333333
66015,13769
66016,13699.1666666667
66017,13871
66018,13783.3333333333
66027,13950.3333333333
66029,13740.3333333333
66030,13946.6666666667
66051,13883
66052,13610.3333333333
66064,13925.6666666667
66065,13686.9423220696
66066,13831.3333333333
66067,13904.3333333333
66007,13988.3333333333
66009,13960.3333333333
66088,14019.3333333333
66089,13917.3333333333
66090,13939.6666666667
66010,13668.1095890411
66011,13742.900304414
66099,13885
66068,13689.1341379115
66069,13986
66070,13692
66082,13680
66083,13666.6666666667
66071,13799.432067465
66072,13852
66078,13719.3333333333
66079,14062.3333333333
66080,13917
66081,13581
66060,14087
66073,14038.3333333333
66084,13689.6666666667
66102,13926.5895567699
66003,13847
66004,13804.6666666667
66096,13993.3333333333
66097,13709.3333333333
66024,13953
66040,14011
66041,14057.6666666667
66053,13957.8228760634
66054,13984.9587996954
66055,13957.3333333333
66028,13956.1071428571
66098,14060.2939729397
66100,13873.6666666667
66085,14031.6666666667
66086,13946.3333333333
66074,13950
66075,14086
66076,13974.6666666667
66077,13996.6666666667
66061,13724.8888888889
66062,14025.3333333333
66063,13865.1111111111
66012,13900.3333333333
66013,13858.3333333333
66014,13807.3333333333
66058,13971.3333333333
66059,13761
66101,13739.6059877038
66103,13685
66104,13999.3333333333
66105,13883.3333333333
66035,13705.6666666667
66036,13918
66037,13844.3333333333
66106,13718.7796985816
66107,13778.3333333333
66108,14004
66001,13993
66002,14018.6666666667
66005,13917.3333333333
66006,13977.1192954755
66091,13739.3333333333
66092,14004.5
66093,13590.5636363636
66094,13958.6666666667
66095,13848.8888888889
66023,13711.3175557711
66047,13876.6666666667
66048,13750.6666666667
66038,14021.6666666667
66039,13817.3333333333
66022,13926.6666666667
67024,13766.3333333333
67031,14207.3333333333
67032,14169.6666666667
67033,14092
67012,13934.1892076503
67018,14108.3333333333
67019,14172
67005,14114.6666666667
67006,14161.6666666667
67013,14132.3333333333
67020,14141.3333333333
67021,14201.3333333333
67029,14203
67030,14178.3333333333
67014,14165
67015,14125.3333333333
67007,14102.6666666667
67009,14154
67016,14077
67025,14192.6666666667
67026,13777
67027,14146.3333333333
67022,13857.4338202745
67044,14177.3333333333
67039,14182.3333333333
67040,14159.6666666667
67046,13864.192290838
67004,14156.3333333333
67043,14033.4318330794
67028,14081.542413939
67023,13803.318588025
67042,14196.6666666667
67034,13511
67035,14148
67036,13893.3081385593
67008,14098.5685670262
67037,14172.6666666667
67010,14086
67017,14047.7886178862
67011,14148
67002,14149
67003,13972
67041,14143.9051408823
67001,14143.3333333333
67045,14009
67047,14165.3333333333
67038,14146.3333333333
68001,14019
68002,14189
68025,14182.6666666667
68003,14103.3333333333
68004,14029.6666666667
68005,14027.6666666667
68006,14172.3333333333
68027,14141.1022774327
68028,14175.3333333333
68011,14225.3333333333
68044,14162.3333333333
68045,14117.6666666667
68046,13942.3333333333
68017,14162.3333333333
68012,14194
68039,14140.6666666667
68040,13992.3333333333
68021,14182
68014,14104.3333333333
68033,14021.3333333333
68034,13872.3333333333
68035,14217.3333333333
68015,14192
68016,14006
68029,14038.6666666667
68008,13931.6666666667
68030,14203
68031,14164
68032,14125.6666666667
68022,14184.3333333333
68007,13813.1666666667
68041,14219
68042,13964
68043,14159
68013,14147.6666666667
68009,14090
68010,14190.6666666667
68026,14208.3333333333
68023,13999.3333333333
68024,14171.6666666667
68036,13784
68018,14187
68019,13907.6666666667
68020,14021
68037,13670.6666666667
68038,14083.3333333333
69028,14218.3333333333
69029,14146.3333333333
69030,14142
69095,14057
69060,13755.3456896534
69031,13530
69032,14140.3333333333
69033,14211.3333333333
69088,14101.3333333333
69048,13916
69034,14031
69043,14140.0749819785
69005,14179.4986824769
69020,13957.3333333333
69063,14050.3333333333
69039,13862.6666666667
69040,14076.6666666667
69041,14177.3333333333
69099,14199.6666666667
69049,14143.6666666667
69001,14185.3333333333
69050,14204.3333333333
69025,13967.3333333333
69026,14075.6666666667
69006,14125.6666666667
69016,14185
69079,14132.6666666667
69102,14083.3333333333
69103,14093
69104,14103.6666666667
69096,14178.6666666667
69023,13977.6666666667
69046,14187.3333333333
69035,14179
69027,14181.6666666667
69042,14184.6666666667
69067,14194.3333333333
69068,14211.3333333333
69069,13854.6666666667
69090,14193.3333333333
69091,14201.6666666667
69044,14147
69012,14093
69013,14158.1666666667
69014,14172.3333333333
69092,14113
69051,14055.3333333333
69052,13989
69022,14179.6666666667
69053,14087.3333333333
69094,14203.6666666667
69054,13915.3333333333
69055,14198.6666666667
69056,14239.6666666667
69078,13878
69087,14217.3333333333
69058,14199.6666666667
69098,14178.6666666667
69097,14165
69089,13755.6666666667
69081,14195.6666666667
69082,14142.3333333333
69083,14244.6666666667
69093,14061
69015,14215.3333333333
69002,14143
69003,14154.6666666667
69004,14158
69059,14217
69019,14062.6666666667
69007,13956
69008,14169.6666666667
69009,14007.3333333333
69045,14082
69061,14127.3333333333
69062,14091.6666666667
69084,14223.3333333333
69085,14231
69086,14181.6666666667
69017,14172
69018,14212
69076,14002.3333333333
69077,13895
69036,14184.3333333333
69037,14193
69038,14182.6666666667
69071,13969
69072,14196
69100,14202.6666666667
69101,14188.6666666667
69073,14095.3333333333
69074,14178.6666666667
69075,14156.6666666667
69021,14120
69070,13969.6666666667
69010,14165
69064,13699.467087941
69065,14172
69066,13881.3333333333
69011,14119.3333333333
69080,14144.6666666667
69057,14159.3333333333
69024,14108.6666666667
69047,14211.6666666667
70033,14153.6666666667
70017,14039.3333333333
70028,13875
70023,14096.6666666667
70084,14070
70024,14111.6666666667
70025,14096
70002,14057.3333333333
70007,13829
70003,13990.6666666667
70009,14079
70006,14081
70037,14079.3333333333
70019,14103.6666666667
70035,14139
70004,14099.6666666667
70015,14096.6666666667
70010,14256.3333333333
70012,14093.6666666667
70013,14142
70029,14252.3333333333
70034,14185
70001,14155.6666666667
70005,14066.3333333333
70043,14112.3333333333
70042,14210.3333333333
70060,14090
70076,14085.6666666667
70078,14235.3333333333
70036,14180
70026,14061
70021,14169.3333333333
70040,14106.3333333333
70038,14036.3333333333
70039,14046.6666666667
70079,14075.3333333333
70077,14174
70059,14071
70063,14050.3333333333
70080,14119.6666666667
70016,14104.6666666667
70018,14093.6666666667
70014,14075
70032,14145.6666666667
70044,14154
70061,14238
70062,14089.6666666667
70045,14106.6666666667
70041,14068.6666666667
70030,14081.3333333333
70031,14200
70011,14130.6666666667
70020,14089.6666666667
70053,14143.3333333333
70074,14122
70081,14087.3333333333
70071,13911
70058,14087.3333333333
70082,14104.6666666667
70075,13973.3333333333
70047,14134.6666666667
70050,14187.3333333333
70054,14071
70064,14143
70068,14201
70055,14247.6666666667
70083,14233.6666666667
70048,14124.6666666667
70051,14229.3333333333
70065,14226.6666666667
70066,14134.3333333333
70072,14210.6666666667
70049,14059
70067,14078
70052,14078.6666666667
70056,14077
70069,14254.6666666667
70070,13864
70073,14060.3333333333
70057,14037
70046,14228.6666666667
70027,14164.6666666667
70022,14032.3333333333
70008,14126.6666666667
94022,13943.0223319229
94040,13793.6679841897
94021,14126.6666666667
94048,14040.3333333333
94045,14011.3333333333
94039,13959.3333333333
94052,14164.6666666667
94042,14074.6666666667
94046,13909.3333333333
94047,14069
94049,13993.3333333333
94050,14066.6666666667
94038,14155
94032,13942.3333333333
94051,13908.6666666667
94035,13967.3333333333
94036,13839
94037,14107.3333333333
94033,13810.6666666667
94003,14081.3333333333
94007,13964.3333333333
94023,14108.3333333333
94020,14069.6666666667
94019,14072.3333333333
94015,13946.3333333333
94012,13946.6666666667
94013,13963
94016,14023.3745704467
94008,14021.6666666667
94004,14048.6666666667
94005,14024.6666666667
94043,13905.3333333333
94029,13935
94030,14053.3333333333
94031,14082.6666666667
94025,14136
94026,14086.3333333333
94027,14057.6666666667
94017,14090.3333333333
94041,14036.3333333333
94014,14062
94018,14032
94010,13965.6666666667
94011,13920.6666666667
94024,13928.3333333333
94034,14035.3333333333
94044,14006.3333333333
94028,14122.6666666667
94001,14014.3333333333
94009,13919
94002,13985.6666666667
94006,13826
61064,14162.3333333333
61065,14176
61066,14173
61053,14312.6666666667
61054,14279
61055,14287
61056,14217.6666666667
61048,14277.3333333333
61049,14297
61017,14269.6666666667
61018,14306.6666666667
61019,14288
61088,14226.0762331839
61021,14307
61022,14263
61011,14248.6666666667
61024,14198.6666666667
61025,13916.6666666667
61026,14162
61075,14250.6666666667
61076,13849.6430565209
61077,14291.3333333333
61057,14058.6666666667
61059,14188.6666666667
61058,14154.6666666667
61060,14284.3333333333
61061,14213.6666666667
61062,14289.3333333333
61052,14263
61023,14210.3333333333
61071,14115.3333333333
61091,14220.3333333333
61072,14174.6666666667
61094,14284.6666666667
61073,14190
61074,14285.6666666667
61009,14190.3333333333
61010,14241.3333333333
61031,14122.3333333333
61032,14293.3333333333
61033,14108.6666666667
61081,14290.6666666667
61082,14253
61035,14170
61083,14284
61084,14291.6666666667
61085,14283
61034,14157.3333333333
61001,14200.3333333333
61045,14120
61046,14287.3333333333
61047,14285.6666666667
61095,14197
61012,14266.6666666667
61013,14310.6666666667
61014,14145.6666666667
61020,14288.3333333333
61007,14245.6666666667
61008,14174.3333333333
61002,14208.7777777778
61028,14245.3333333333
61029,14300.3333333333
61050,14126.6666666667
61051,14126.6666666667
61016,14307
61069,14146
61070,14132.6666666667
61096,14002.3333333333
61003,14181.6666666667
61004,14180.6666666667
61005,14288.6666666667
61039,14119.3333333333
61040,14229.6666666667
61041,14195.4367288917
61093,14119.3333333333
61086,14181.3333333333
61087,14311.6666666667
61089,14283
61090,14309.3333333333
61092,14300.6666666667
61036,14281.3333333333
61037,14287.6666666667
61038,13970
61097,14162.3333333333
61098,14278.3333333333
61099,14276.3333333333
61100,14277.6666666667
61101,14273.6666666667
61102,14268
61063,14137
61042,14271.3333333333
61043,14303.6666666667
61044,13857.3333333333
