"codcom","marapr1519deaths","marapr20deaths","meanwintertemp","deathsdiffnegativetozero","Provincia","meanUVAJAN01APR30","z_percfore","z_perc65","z_perc85","z_densityinhabitants","z_deprivationn","z_superficietotalekm2","logpop","z_totale_casi","z_pm2point52016"
"20021",24,41,14012,17,"Mantova",676.519078,-0.40846917869922,-0.682477253987246,0.155336866009948,-0.143419284502581,-1.60421185133684,0.594726111964269,9.58671989918925,0.00544580985819821,1.46274865425043
"20015",16.2,52,14021.6666666667,35.8,"Mantova",682.7397559,-1.50851115052093,-1.2052635584396,0.10700276297147,-0.0394894172456795,0.0802876458523366,0.104006176706281,9.39806397805913,0.00544580985819821,1.40738058749918
"20017",29.6,76,14026,46.4,"Mantova",676.8067119,-1.32517082188398,-1.2052635584396,0.349358084925378,0.324583363591272,0.102257541476575,0.0965680604159725,10.0011585797096,0.00544580985819821,1.69724359961604
"20022",9.2,21,13975.6666666667,11.8,"Mantova",679.021261,-0.0417885214253157,-0.159690949534894,-0.098881076296639,-0.269838496030297,-1.56069455808114,-0.226011298700567,8.12710918534638,0.00544580985819821,1.49821499675569
"20060",3.2,18,14012,14.8,"Mantova",684.2448,1.24159377903335,1.93145426827452,-0.148628973939534,-0.325622374912283,-0.0773041054522943,-0.472252095890255,7.12286665859908,0.00544580985819821,1.47524376277743
"20034",7.4,14,14018.6666666667,6.6,"Mantova",682.747078,-0.958490164610077,-0.682477253987246,-0.0839036897061049,-0.23283109797819,0.0245179108061938,-0.222292240555412,8.30350479887278,0.00544580985819821,1.4192927873004
"20035",11.2,32,13998.3333333333,20.8,"Mantova",682.5911186,0.141551807211637,0.363095354917459,-0.0537059205774027,-0.188837454839259,-0.289820595817521,-0.102499420300969,8.68659835627697,0.00544580985819821,1.47235606853537
"20050",5,22,14000,17,"Mantova",675.5711186,0.141551807211637,0.363095354917459,-0.118342842648056,-0.315953775421192,-0.563599295134949,-0.22581555879819,7.86633892304654,0.00544580985819821,1.47808003648006
"20024",2.6,12,14013,9.4,"Mantova",655.1799864,-0.591809507336173,-1.2052635584396,-0.108446280417142,-0.125521767262803,-0.214193455111009,-0.470881916573619,7.99564360428727,0.00544580985819821,1.3380735060852
"20052",19,25,14023,6,"Mantova",677.9965424,0.324892135848589,-0.159690949534894,-0.020282932507376,-0.298632130878375,-0.864840363982675,0.515647191404146,8.88197518424887,0.00544580985819821,1.5413073963964
"20026",23.2,53,14029.6666666667,29.8,"Mantova",670.4654644,-0.40846917869922,-0.159690949534894,0.0508486085273139,-0.273839295819715,-0.238275840699116,0.824720497256704,9.23883064237581,0.00544580985819821,1.32596330782369
"20028",11,30,14017,19,"Mantova",680.5804881,-0.591809507336173,-0.682477253987246,-0.0423513826606851,-0.0544014891880521,-0.385305142184401,-0.287865107851553,8.72371943690701,0.00544580985819821,1.35713273659482
"20014",7.6,13,14024,5.4,"Mantova",669.7069017,-0.40846917869922,-0.159690949534894,-0.0721736125975892,-0.149390175097393,-0.745273432027687,-0.283950309804023,8.47365918939251,0.00544580985819821,1.49208942616222
"20070",15.2,36,14033.6666666667,20.8,"Mantova",682.8106576,-0.591809507336173,-0.159690949534894,-0.0124407905610049,-0.251592424263411,-0.322352941261104,0.262359757728902,8.89535561699639,0.00544580985819821,1.3245368713086
"20018",6,15,14034,9,"Mantova",678.319078,-0.225128850062268,-0.682477253987246,-0.0894925965016877,-0.310088966638978,0.240836883106384,-0.00345502969843989,8.27154837475551,0.00544580985819821,1.34512501581009
"20059",5,8,13996.6666666667,3,"Mantova",665.2802929,0.691572793122493,0.363095354917459,-0.13641290493575,-0.308649284896574,-0.375587688350604,-0.394347614744392,7.50163445788341,0.00544580985819821,1.42161337655184
"20033",12.4,16,14031,3.6,"Mantova",658.2504814,-0.225128850062268,-0.159690949534894,-0.00181524048718943,-0.190807545644654,-0.793438203203901,0.0965680604159725,8.95660873889395,0.00544580985819821,1.37401724481379
"20019",4,9,14019.6666666667,5,"Mantova",671.6282034,-0.591809507336173,-0.159690949534894,-0.117061591287803,-0.360508136712427,-0.948494966551889,0.00437456639662184,7.90544164906029,0.00544580985819821,1.34374587644623
"20062",5.4,11,13970.3333333333,5.6,"Mantova",675.6033356,1.0582534503964,0.363095354917459,-0.141692544161617,-0.378542044854118,-0.755835881847032,-0.213092465143715,7.37337430991005,0.00544580985819821,1.53439729674925
"20063",2.6,16,14034.6666666667,13.4,"Mantova",679.6868339,-0.591809507336173,-0.159690949534894,-0.114874627759097,-0.177501855435911,-0.0849090693222229,-0.469903217061736,7.83636976054512,0.00544580985819821,1.39763422108271
"20064",4,11,13988.6666666667,7,"Mantova",678.1762983,-0.0417885214253157,-0.159690949534894,-0.129476475157833,-0.341458874078725,-1.02919208317169,-0.211722285827079,7.71423114484909,0.00544580985819821,1.54347994544537
"20053",14.4,21,14038,6.6,"Mantova",671.5937898,-0.40846917869922,-0.682477253987246,0.0183092420850474,-0.266155941678675,-0.483747174500699,0.507034635699578,9.04782144247841,0.00544580985819821,1.37086191530363
"20054",10.4,17,13990,6.6,"Mantova",668.8904949,0.141551807211637,-0.159690949534894,-0.0823352613168307,-0.29529813105386,-1.06975189047797,0.0035916067871157,8.36938899664784,0.00544580985819821,1.49844939710241
"20068",5,13,14025.6666666667,8,"Mantova",673.5015458,0.141551807211637,0.363095354917459,-0.125919898106099,-0.245576070034628,-0.0253368523411158,-0.435257254341089,7.69848278788095,0.00544580985819821,1.5521104576932
"20056",5.2,9,13995.6666666667,3.8,"Mantova",683.3784569,0.508232464485542,0.363095354917459,-0.140411292801365,-0.301935821613575,-0.697531158844247,-0.413138645372539,7.48380668766583,0.00544580985819821,1.48968282413519
"20042",14.2,29,14020,14.8,"Mantova",667.8818847,-0.225128850062268,-0.159690949534894,-0.027440267692233,-0.236983443214176,-0.158423720064866,0.101853037780139,8.7827830173932,0.00544580985819821,1.44636595927805
"20058",1.6,2,14000,0.4,"Mantova",683.3478508,-0.0417885214253157,0.363095354917459,-0.14739190366067,-0.342913710365786,-1.04313451693322,-0.424491559710379,7.16857989726403,0.00544580985819821,1.48005678323
"20031",21,18,14008.6666666667,0,"Mantova",670.5137898,0.324892135848589,0.363095354917459,-0.0300027704127374,-0.353991682509967,-0.289820595817521,1.03161757406871,8.84115897594526,0.00544580985819821,1.40028846840295
"20032",0.8,5,14009,4.2,"Mantova",660.0820881,-0.775149835973125,0.363095354917459,-0.157155922647419,-0.346717501074664,-0.165183687949247,-0.551526756352754,6.59167373200866,0.00544580985819821,1.35973168501855
"20047",14.2,23,13994.6666666667,8.8,"Mantova",673.765139,0.874913121759446,0.363095354917459,-0.0522700354322925,-0.279825340959183,-0.30418552757183,0.163511107028749,8.65207367361006,0.00544580985819821,1.49994215720518
"20001",8.4,9,14001.6666666667,0.6,"Mantova",670.7026983,0.324892135848589,0.363095354917459,-0.110986692596953,-0.308603821262604,-0.87540281380202,-0.177663542813561,8.00503334463711,0.00544580985819821,1.3827439390575
"20036",7.6,7,14038.3333333333,0,"Mantova",652.1179119,-0.591809507336173,-0.682477253987246,-0.0649941868720382,-0.226466189222299,-0.389107624119366,-0.138319822435876,8.48404997282298,0.00544580985819821,1.38748178188447
"20037",3,10,13966,7,"Mantova",685.9954983,-0.958490164610077,-0.682477253987246,-0.117392949398214,-0.316863048100605,-0.819210580763104,-0.240691791378807,7.83042561782033,0.00544580985819821,1.43387069571697
"20065",33.8,74,13985,40.2,"Mantova",680.5418034,-0.40846917869922,-0.159690949534894,0.296539602126016,0.0389050422643751,-0.437694893288354,0.470039794150412,9.93037288131751,0.00544580985819821,1.4288480500118
"20066",33.8,123,13992,89.2,"Mantova",677.199722,-0.775149835973125,-0.159690949534894,0.270936665461667,-0.191095481993135,-0.506984564103259,1.30663213690775,9.8604234630651,0.00544580985819821,1.60963766881936
"20010",4.8,14,14023,9.2,"Mantova",679.8508475,-1.69185147915789,-0.682477253987246,-0.124506103501683,-0.22679958920475,0.103102537462122,-0.457767343114391,7.6980291702728,0.00544580985819821,1.41315621204231
"20029",5,12,14017.6666666667,7,"Mantova",671.8372475,0.508232464485542,0.363095354917459,-0.140941465778021,-0.380981926543876,-0.575006740939842,-0.173944484668407,7.41997992366183,0.00544580985819821,1.45358545866123
"20012",2,6,14011.3333333333,4,"Mantova",674.0188475,-0.958490164610077,-0.682477253987246,-0.140853103615245,-0.275294132106775,-0.372630202401187,-0.490455906811273,7.34665516317654,0.00544580985819821,1.40768999595686
"20043",4.8,12,13983,7.2,"Mantova",688.647539,-0.225128850062268,0.363095354917459,-0.136611719801996,-0.257927023929988,-0.817520588792009,-0.480081691985316,7.47477218239787,0.00544580985819821,1.44636594300428
"20044",2,4,14036.6666666667,2,"Mantova",677.6769356,-0.591809507336173,-0.682477253987246,-0.121148341316194,-0.176956291828263,0.127607421043003,-0.496523843784946,7.72841577984104,0.00544580985819821,1.51288839944541
"20045",25.2,51,14007.3333333333,25.8,"Mantova",660.2212068,-0.40846917869922,-0.682477253987246,0.191940891939912,0.173583480630092,-0.842025472372889,0.00691918512751678,9.6752058233658,0.00544580985819821,1.61028139880651
"20046",3,1,13976.3333333333,0,"Mantova",675.4943837,0.324892135848589,0.363095354917459,-0.1483859779919,-0.344823182992553,0.117467469216432,-0.444457029752786,7.08506429395255,0.00544580985819821,1.50051212015351
"20007",9.2,14,13994,4.8,"Mantova",659.6903593,0.324892135848589,-0.159690949534894,-0.0822910802354427,-0.134038621359971,-0.572049254990425,-0.357548513097602,8.33830573135656,0.00544580985819821,1.42282410529923
"20008",11.8,45,13997.3333333333,33.2,"Mantova",685.6542915,-0.0417885214253157,0.363095354917459,-0.077762519393172,-0.206386417551929,-0.134341334476759,-0.219551881922141,8.4142741374084,0.00544580985819821,1.42470744637482
"20002",16,46,14008.6666666667,30,"Mantova",675.0658983,-0.40846917869922,-0.159690949534894,0.0478663855336235,-0.262852250943474,-0.454594812999306,0.71236579329257,9.2180108782804,0.00544580985819821,1.39718830889372
"20051",14.2,28,14022,13.8,"Mantova",674.0979254,0.141551807211637,0.363095354917459,-0.0575717651988532,-0.275460832098001,-0.377700178314473,0.0885427244185343,8.58671925406485,0.00544580985819821,1.35928059344591
"20041",4.8,4,14005.6666666667,0,"Mantova",665.7553831,-0.225128850062268,-0.159690949534894,-0.13663381034269,-0.309149384870251,-1.29790080657583,-0.401198511327571,7.47760424319759,0.00544580985819821,1.3467367983137
"20013",4,4,14021.6666666667,0,"Mantova",666.9200136,-0.775149835973125,-0.159690949534894,-0.102680649296007,-0.262518850961023,-0.388685126126592,-0.28864806746106,8.02910705461974,0.00544580985819821,1.4231030138768
"20039",12,24,13997.3333333333,12,"Mantova",676.6778441,-0.40846917869922,-0.159690949534894,-0.0187145041181018,-0.234937579685496,-0.879627793729759,0.185629715997298,8.8879288190033,0.00544580985819821,1.43393233284531
"20011",2.2,14,14016.3333333333,11.8,"Mantova",676.1312542,-1.14183049324703,-0.159690949534894,-0.114322364241747,-0.234937579685496,-0.782453255391782,-0.39610927386578,7.87131120332341,0.00544580985819821,1.39164961012521
"20003",10,21,13988,11,"Mantova",684.8906034,-0.225128850062268,-0.159690949534894,-0.0435221813174672,-0.289751567709441,-1.24846854142129,0.237109310322329,8.67829111175856,0.00544580985819821,1.50786057839993
"20055",16.4,38,13988,21.6,"Mantova",676.8414915,0.324892135848589,0.363095354917459,-0.020503837914316,-0.303299730632695,-0.638381439855913,0.643073867851274,8.9520876435484,0.00544580985819821,1.50800935157026
"20030",109.4,196,13985.6666666667,86.6,"Mantova",664.9329356,0.324892135848589,0.363095354917459,0.917062890220563,0.637267083496734,0.578835277325432,0.523085307694455,10.7504067698185,0.00544580985819821,1.96346272908518
"20048",3.6,10,14012.3333333333,6.4,"Mantova",657.0917695,0.508232464485542,0.363095354917459,-0.146353648248052,-0.364387700144589,-0.146171278274425,-0.353242235245318,7.19668657083435,0.00544580985819821,1.34749010562144
"20038",15.8,18,13994.6666666667,2.2,"Mantova",682.7452475,0.508232464485542,0.363095354917459,-0.0283238893199931,-0.20667435390041,-0.403050057880901,0.0538967616978867,8.84505705350085,0.00544580985819821,1.54458472122254
"45008",11.2,18,14035,6.8,"Massa Carrara",643.2531254,0.508232464485542,-0.159690949534894,-0.070406369342069,-0.315741611795995,-0.56148680517108,0.225952135886866,8.51137630609467,-0.517267601273959,-0.425490852473992
"45001",27.6,33,14047.3333333333,5.4,"Massa Carrara",652.4609492,-0.225128850062268,-0.159690949534894,0.0701999221752606,-0.185609536827343,0.531938000127539,0.448312664986616,9.33114107212189,-0.517267601273959,-0.368354677505171
"45003",140.8,179,14113.3333333333,38.2,"Massa Carrara",634.1750237,0.141551807211637,-0.159690949534894,1.20163323544071,0.909851878240085,0.700514699244289,0.664018037405564,11.0773464505788,-0.517267601273959,-0.174773537215974
"45002",6.4,8,14030.5078853047,1.6,"Massa Carrara",694.3424339,2.34163575085506,2.45424057272687,-0.13420385086635,-0.431188932992128,-0.397557583974842,0.72136982880189,7.56320059235807,-0.517267601273959,-0.322154542634864
"45007",27.4,44,14002.7012800784,16.6,"Massa Carrara",675.9774915,2.15829542221811,1.93145426827452,-0.00685188376542213,-0.401516334553952,-0.450369833071568,2.82048454188791,9.02002696525268,-0.517267601273959,-0.353220362856938
"45013",4.4,2,14068,0,"Massa Carrara",635.5269153,-0.225128850062268,-0.682477253987246,-0.127002334600105,-0.280871004540508,-0.938355014725318,-0.391215776306367,7.66949525100769,-0.517267601273959,-0.427095169674692
"45004",4,4,13994,0,"Massa Carrara",676.8451525,2.34163575085506,2.45424057272687,-0.152053007747104,-0.434083451021593,-0.389952620104913,0.0871725451018985,6.91075078796194,-0.517267601273959,-0.364944680259568
"45005",2.8,0,13954.8333333333,0,"Massa Carrara",696.9236339,2.52497607949202,1.93145426827452,-0.158834803740163,-0.449419850214358,-0.64133892580533,0.327736885122667,6.62671774924902,-0.517267601273959,-0.264656362824818
"45012",9.8,16,13979,6.2,"Massa Carrara",656.096339,1.24159377903335,0.885881659369811,-0.121302975101052,-0.408457116006804,-0.466847254789747,0.497639120385504,7.85010354517558,-0.517267601273959,-0.410851294497741
"45016",15,15,14057.6666666667,0,"Massa Carrara",646.2181831,0.508232464485542,0.363095354917459,-0.0698541058247189,-0.226193407418475,0.304211582022456,-0.152021615602234,8.46168048148598,-0.517267601273959,-0.361191458347603
"45010",144,175,14049.5,31,"Massa Carrara",652.2583485,-0.0417885214253157,-0.159690949534894,1.34751916618391,0.641343656009436,0.399696128389337,1.11089223453121,11.1397726463293,-0.517267601273959,-0.237015975248618
"45009",11,23,14046.455883213,12,"Massa Carrara",643.3563661,0.141551807211637,0.363095354917459,-0.0666509774240885,-0.335806228921708,-0.356997776668556,0.363948767062327,8.50815244676409,-0.517267601273959,-0.310379858113559
"45014",22,53,13957.7222222222,31,"Massa Carrara",687.8391051,1.4249341076703,1.40866796382216,-0.0156218284209414,-0.407275061523567,0.106482521404313,2.84593072919686,8.94023623179847,-0.517267601273959,-0.312284044965203
"45015",6.2,4,14040.3333333333,0,"Massa Carrara",645.7989966,1.0582534503964,0.363095354917459,-0.130934450843637,-0.399576552837871,-0.150396258202163,0.144132856693472,7.6425241342329,-0.517267601273959,-0.449186866078538
"77002",2.8,4,14209.6666666667,1.2,"Matera",774.9999458,1.60827443630726,1.93145426827452,-0.153201715863193,-0.454011677245394,1.87379162517716,1.20034536991729,6.98656645940643,-0.710199419688167,-0.512764215997444
"77003",20.6,17,14287.3333333333,0,"Matera",779.871661,-0.775149835973125,-0.682477253987246,0.100154695356329,-0.323379502303064,1.44115368057678,1.74411081871932,9.41442342055165,-0.710199419688167,-0.384424685946037
"77005",1.8,1,14123.6666666667,0,"Matera",804.3735661,1.4249341076703,2.45424057272687,-0.166522311901676,-0.433962214664338,2.18306015588759,-0.434278554829206,5.88887795833288,-0.710199419688167,-0.571936478934363
"77007",1.8,1,14267.6666666667,0,"Matera",751.7898305,1.0582534503964,-0.159690949534894,-0.158658079414611,-0.455602904434366,4.43581945335754,0.782049198538618,6.64118216974059,-0.710199419688167,-0.370275009908357
"77008",15,18,14252.6666666667,3,"Matera",775.7499312,-0.225128850062268,-0.159690949534894,0.0125215204232186,-0.408320725104892,1.23328466813206,3.54335200136448,9.10197534729806,-0.710199419688167,-0.507796676589375
"77009",1,0,14206,0,"Matera",750.2177898,-0.591809507336173,0.363095354917459,-0.15158910639253,-0.426157624166043,1.65705015488419,0.0298207537055721,7.0335064842877,-0.710199419688167,-0.531582828034022
"77010",3.6,1,14144.3333333333,0,"Matera",812.6238508,0.141551807211637,0.885881659369811,-0.153356349648051,-0.424975569682806,2.05631075805544,-0.0422115303689949,6.95939851213398,-0.710199419688167,-0.556213198633433
"77012",2.8,4,14234.3333333333,1.2,"Matera",774.8201166,-0.225128850062268,-0.159690949534894,-0.127687141361619,-0.439993723437777,1.56156560851731,1.56716194697092,7.77106708606541,-0.710199419688167,-0.571543479455672
"77013",10.4,9,14242.3333333333,0,"Matera",780.2962391,0.324892135848589,0.363095354917459,-0.0696332004177789,-0.441327323367583,1.33806417033997,4.43122819854447,8.53699581871242,-0.710199419688167,-0.570049099983185
"77014",95.6,114,14234.52507866,18.4,"Matera",803.1569085,-0.591809507336173,-0.682477253987246,1.16008092839529,-0.239544561261189,0.13056490699242,6.94883482291153,10.9986940480694,-0.710199419688167,-0.487086621658951
"77015",6.4,6,14213,0,"Matera",775.1185627,-0.40846917869922,-0.159690949534894,-0.119602003467614,-0.427294215015309,1.36425904589194,1.01302228334294,7.84109976542212,-0.710199419688167,-0.512247325777643
"77016",14.2,14,14273.6666666667,0,"Matera",767.5981017,-0.40846917869922,-0.159690949534894,-0.0162845446417614,-0.387907553452071,2.33980691120667,1.9361316629507,8.9128772876693,-0.710199419688167,-0.259928092999748
"77017",20,11,14246,0,"Matera",787.9317036,-0.40846917869922,-0.159690949534894,0.0416810341393026,-0.383573353680203,1.16441749530993,2.71498073450696,9.220488703028,-0.710199419688167,-0.299286168175775
"77019",1.8,0,14143.6666666667,0,"Matera",779.8778847,2.34163575085506,-0.159690949534894,-0.165461965948364,-0.446661723086806,2.43740394753742,-0.115418253857821,6.20253551718792,-0.710199419688167,-0.574882689025045
"77020",35.2,35,14280,0,"Matera",772.8880715,-0.591809507336173,-0.682477253987246,0.213147811006155,-0.358068255022669,1.61691284557068,3.84792328946237,9.76198159024195,-0.710199419688167,-0.324479251933204
"77021",21.8,20,14305.6666666667,0,"Matera",756.9997017,-1.32517082188398,-1.2052635584396,0.220592323220034,-0.112822258840335,1.58776048406929,0.598445170109423,9.67884287509565,-0.710199419688167,0.193885222632954
"77022",7,9,14240.3333333333,2,"Matera",785.2911864,-0.0417885214253157,0.363095354917459,-0.085074488362887,-0.421141469884615,1.7166223718653,1.81222830474635,8.35184673882824,-0.710199419688167,-0.414972866031756
"77023",6.2,8,14262.6666666667,1.8,"Matera",747.3658576,0.141551807211637,0.363095354917459,-0.117945212915564,-0.417186133729169,1.57888802622104,0.775785521662569,7.9035962896143,-0.710199419688167,-0.301898432046575
"77025",3,1,14188,0,"Matera",759.275878,1.4249341076703,1.40866796382216,-0.149357961782436,-0.420868688080791,1.63972773718047,0.0425438473600472,7.16239749735572,-0.710199419688167,-0.584119378275554
"77026",6.4,6,14241,0,"Matera",778.8605614,0.874913121759446,0.885881659369811,-0.142355260382437,-0.44090299611719,3.62462330723182,0.978180580719912,7.44424864949671,-0.710199419688167,-0.546454984853614
"77027",12.6,6,14242.6035545883,0,"Matera",778.0221676,1.24159377903335,0.885881659369811,-0.0857813856650951,-0.437038587229685,1.3617240579353,3.4071170293104,8.45212119467252,-0.710199419688167,-0.492216382994454
"77028",12.8,11,14186.0839920949,0,"Matera",768.0385743,0.141551807211637,0.363095354917459,-0.0610841611691997,-0.422444760725107,1.83534430783474,2.7613710913702,8.6427680143243,-0.710199419688167,-0.579457583662352
"77029",8,6,14248,0,"Matera",766.3873511,-0.225128850062268,-0.682477253987246,-0.0647953720057922,-0.421853733483488,1.18511989695585,2.40453724933776,8.54694614956558,-0.710199419688167,-0.31906357239004
"77030",3.4,6,14205.6666666667,2.6,"Matera",764.2365559,0.141551807211637,0.363095354917459,-0.142200626597579,-0.393817825868255,1.17286745516541,-0.0952570439130374,7.39878627541995,-0.710199419688167,-0.508150468446249
"77031",11.2,5,14306.3333333333,0,"Matera",763.5360203,-1.32517082188398,-1.2052635584396,-0.00486373510296186,-0.320106120657178,1.20582229860177,0.686919605983619,8.87780039388258,-0.710199419688167,-0.183575786465573
"77004",2.6,4,14143.3333333333,1.4,"Matera",780.1865085,0.691572793122493,1.40866796382216,-0.158547626711141,-0.446388941282982,0.0126879670085271,0.246700565538779,6.67959918584438,-0.710199419688167,-0.567466851452009
"83002",2,1,14233.3333333333,0,"Messina",778.3226847,-0.225128850062268,-0.159690949534894,-0.158061634815873,-0.392408453215165,1.57804303023549,-0.413921604982046,6.71295620067707,-0.626555687232815,-0.290375828125578
"83003",5.8,5,14299.6666666667,0,"Messina",781.1934102,-0.225128850062268,-0.159690949534894,-0.12057398725815,0.14933620917908,0.695867221323777,-0.60320209058016,7.85049318087114,-0.626555687232815,-0.236809700976356
"83004",1.8,1,14171,0,"Messina",771.0116339,0.691572793122493,0.363095354917459,-0.155101502362877,-0.436220241818213,1.51509082931219,0.128277924600972,6.89972310728487,-0.626555687232815,-0.271707968460144
"83001",5.6,4,14087,0,"Messina",771.5692068,1.4249341076703,1.40866796382216,-0.133165595453732,-0.42077776081285,1.18385240297753,0.506055936187696,7.63626960337937,-0.626555687232815,-0.256898099324456
"83006",2,2,14209.3333333333,0,"Messina",769.3590508,1.60827443630726,1.93145426827452,-0.161154310513034,-0.385407053583685,0.454198369457158,-0.489672947201767,6.5206211275587,-0.626555687232815,-0.327965838646484
"83007",9.2,12,14264,2.8,"Messina",791.0791322,-0.958490164610077,-0.682477253987246,-0.0467474002587917,0.681245572091008,0.817546643242634,-0.575994244149821,8.67008593751938,-0.626555687232815,-0.317599333056281
"83008",6.4,10,14127.5209520952,3.6,"Messina",825.8866169,-0.775149835973125,-0.159690949534894,-0.106877852027868,-0.398379343809977,1.78844703063685,0.647575885605934,8.11581970121133,-0.626555687232815,-0.183362755109601
"83005",79.6,61,14326.9923371648,0,"Messina",770.4183051,-0.775149835973125,-0.682477253987246,0.736318086262229,0.596092185663984,1.18300740699198,0.43167477328461,10.6366243813122,-0.626555687232815,-0.0271347432995179
"83010",7.2,9,14225.3333333333,1.8,"Messina",786.2755119,-1.32517082188398,-1.2052635584396,-0.0767684450619419,0.541035724925529,0.535740482062503,-0.59361083536371,8.41538192526955,-0.626555687232815,-0.283220792582057
"83011",8.4,13,14180.3333333333,4.6,"Messina",776.5809356,-0.0417885214253157,0.363095354917459,-0.103277093894746,-0.447570995766219,1.0617504830659,3.72245401203901,8.14989054440242,-0.626555687232815,-0.262548013691147
"83012",4,4,14231,0,"Messina",777.592678,0.691572793122493,2.45424057272687,-0.157155922647419,-0.429779560339038,1.36637153585581,-0.0678534575803218,6.81014245011514,-0.626555687232815,-0.282122881132876
"83009",21,21,14304.3333333333,0,"Messina",804.8035525,-0.40846917869922,-0.682477253987246,0.119417646841499,0.922142213956816,0.650237438104206,-0.443478330240903,9.49250726373985,-0.626555687232815,-0.290646528682661
"83014",8.2,6,14219,0,"Messina",781.048861,-0.0417885214253157,-0.159690949534894,-0.107695202033546,-0.033730690276064,0.649814940111432,-0.502200300953865,8.10016144693661,-0.626555687232815,-0.302066459746094
"83015",2.4,4,14318,1.6,"Messina",783.9994576,-0.0417885214253157,-0.682477253987246,-0.149578867189376,-0.374041145091023,0.578835277325432,-0.396500753670534,6.9782137426307,-0.626555687232815,-0.181844391162587
"83016",6,5,14195.1666666667,0,"Messina",753.4288678,0.508232464485542,0.885881659369811,-0.121921510240484,-0.397909552925614,2.07194318378807,0.31286065254205,7.84306401669205,-0.626555687232815,-0.304363595662221
"83017",6.4,4,14127.4723279416,0,"Messina",803.9119119,-0.0417885214253157,0.363095354917459,-0.12322485214143,-0.452693231860245,1.02583815368012,3.52025469288405,7.85243908535751,-0.626555687232815,-0.189050267325152
"83018",1,2,14318.6666666667,1,"Messina",765.6989492,0.874913121759446,1.40866796382216,-0.163540088907986,-0.328638129299003,1.77577209085363,-0.625516439451086,6.17586727010576,-0.626555687232815,-0.286314906666104
"83019",8,10,14282.3333333333,2,"Messina",774.3841627,-0.0417885214253157,-0.159690949534894,-0.113129475044271,-0.00419448273979947,1.10907025825656,-0.543109940550562,7.96346006663897,-0.626555687232815,-0.315192891680533
"83020",2.6,6,14268.6666666667,3.4,"Messina",788.8190034,0.874913121759446,0.885881659369811,-0.143481877957831,-0.343459273973434,-0.00843693263016339,-0.360680351535627,7.35627987655075,-0.626555687232815,-0.324818863735163
"83021",3.2,5,14198,1.8,"Messina",779.1237153,-0.40846917869922,0.363095354917459,-0.144188775260039,-0.406274861576213,1.24215712598031,-0.00776130755072377,7.35179986905778,-0.626555687232815,-0.29802213089845
"83022",1.4,2,14013.6666666667,0.6,"Messina",784.821722,1.24159377903335,1.93145426827452,-0.163871447018396,-0.445706986773422,-1.21551369798494,-0.11267789522455,6.24610676548156,-0.626555687232815,-0.262625860354444
"83023",4.2,3,14164.3333333333,0,"Messina",738.5757559,0.508232464485542,0.885881659369811,-0.150462488817136,-0.431537487519237,-0.528531961734723,0.100287118561127,6.99393297522319,-0.626555687232815,-0.300238183985275
"83024",1.2,1,14252,0,"Messina",778.6902508,-0.591809507336173,0.363095354917459,-0.154681782089691,-0.351748809900749,1.08667786463955,-0.506898058610903,6.77764659363512,-0.626555687232815,-0.209525578410663
"83025",13,17,14225.9166666667,4,"Messina",778.014061,0.141551807211637,0.363095354917459,-0.0905750329956938,-0.399212843766106,0.542500449946884,0.89342520299087,8.26898820950666,-0.626555687232815,-0.261089090018111
"83026",2,6,14194.3333333333,4,"Messina",773.5597017,0.874913121759446,1.40866796382216,-0.159762606449311,-0.307179294064857,1.71324238792311,-0.588913077706673,6.62671774924902,-0.626555687232815,-0.289408961735391
"83027",8,2,14240,0,"Messina",788.5588881,-0.591809507336173,-0.682477253987246,-0.101421488476449,-0.180669155269199,1.23201717415374,-0.375360844213867,8.13973227971767,-0.626555687232815,-0.258640096439168
"83028",7.6,11,14331.3333333333,3.4,"Messina",763.1155525,-0.225128850062268,-0.682477253987246,-0.0898902262341797,-0.0609027888458548,0.139014866847896,-0.460703441650039,8.20658361432075,-0.626555687232815,-0.252842631042014
"83029",5.4,5,14354.6666666667,0,"Messina",785.7801763,-1.50851115052093,-0.682477253987246,-0.103497999301686,0.150912281823396,1.67099258864573,-0.576189984052198,8.05134093329298,-0.626555687232815,-0.142827250802378
"83030",6.4,4,14047.6666666667,0,"Messina",764.2219119,0.508232464485542,0.885881659369811,-0.119844999415248,-0.362963172946842,0.847121502736801,0.04352254687193,7.93522953981691,-0.626555687232815,-0.269785997471144
"83031",0.6,0,14289.6666666667,0,"Messina",780.6942915,0.141551807211637,-0.159690949534894,-0.166610674064452,-0.387089208040599,1.54044070887862,-0.590674736828062,5.9427993751267,-0.626555687232815,-0.196586690001849
"83032",17.2,18,14381.6666666667,0.800000000000001,"Messina",774.3717153,-0.591809507336173,-0.682477253987246,0.0317182002863072,2.18413692025873,1.62832029137557,-0.622384601013061,9.13432288555227,-0.626555687232815,-0.039407907585808
"83033",16,15,14233.6666666667,0,"Messina",788.6537817,-0.225128850062268,-0.159690949534894,-0.0217629987338742,-0.0635699887054662,0.837826546895777,-0.207611747877172,8.8698199525084,-0.626555687232815,-0.348303055729484
"83034",3,2,14289.3333333333,0,"Messina",786.3737492,-0.225128850062268,0.363095354917459,-0.141825087405781,-0.241105479360848,1.09977530241554,-0.529212407481828,7.32778053842163,-0.626555687232815,-0.187648285740377
